Record#,Sentence,Tagging,Female,Male,Unknown,Disregarded
174,"So outward flight was easy, quick, simple and painless (despite a really rude flight attendant called Patrick).",m,0,1,0,0
175,Patricia Blackburn Pat originates from Singapore and started out in the travel industry working for 7 years as a flight attendant for Cathay Pacific where she gained invaluable worldwide travel experience and excellent customer service skills.,f,1,0,0,0
176,"Taking on one of most mature leading roles to date, Dunst was winsome and appealing in her turn as the relentlessly upbeat flight attendant Claire Colburn, who helps a failed golden boy (Orlando Bloom) mourning his father reawaken to the joys of life and romance in writer-director Cameron Crowe''s engaging, if uneven, film ""Elizabethtown"" (2005).",f,1,0,0,0
177,",636.00 Average Annual salary of a UA flight attendant with 8 years seniority in 2005: $25,008.00 CEO Glen Tilton''s bonus for 2004: $366,393.00 CFO Jake Brace''s bonus for 2004: $173,403.00 All United Airlines Flight Attendants combined bonus for 2004: $0.00 Number of viable alternatives to the flight attendant defined benefit plan proposed by AFA to UAL: 5 Number of these proposals UAL was willing to discuss: 0 Number of viable alternatives to the flight attendant defined benefit plan proposed by UAL to AFA: 0 Amount UAL paid the PBGC to terminate UAL employees Defined Benefit Pension Plan: $1,500,000,000.00 Amount of CEO Glenn Tilton''s Pension: $4,500,000.00 Monthly pension of a FA with 19 years of seniority under the Defined Benefit Pension Plan: $2,184.85 Monthly amount to same FA if our pension is terminated and replaced with a Defined Contribution Plan (401k): $776.29 Percentage lost:",u,0,0,1,0
178,She has been a flight attendant since 1985 and delights in the opportunity to share God''s love with people she would otherwise never meet.,f,1,0,0,0
179,"After months of eager anticipation, the day finally arrives, you pack your bags and off you go, several hours later the plane lands, a flight attendant comes in and says, ""Welcome to Holland"".",u,0,0,1,0
180,""" The flight attendant goes into the cockpit and tells the pilot and co-pilot that there is some blonde bimbo sitting in first class that belongs in economy and won''t move back to her seat.",u,0,0,1,0
181,"I asked the flight attendant for a magazine, some paper and a pencil, and proceeded to copy the words on each page of the magazine.",u,0,0,1,0
182,"In 1987, news stories claimed that a Canadian flight attendant called ""Patient Zero"" (Fauteux) brought Aids to North America.",u,0,0,1,0
183,"But his view of ""the facts about AIDS"" as well as his opinions, differ greatly from others on a number of occasions. 36 Shilts identified publicly for the first time, as a French-Canadian flight attendant Gaetan Dugas, the person who had been referred to in 1984, in early AIDS studies, as ''Patient Zero''.",m,0,1,0,0
184,A flight attendant with Delta Airlines for her efforts in initiating an airline food recycling programme that now supplies food banks in cities throughout the US.,f,1,0,0,0
185,"If a Qualified Purser position is open (International: Purser and Aft Purser positions on all flights; North America: Purser and Aft Purser positions on wide-body A/C), it is filled by the most junior Qualified Purser flight attendant onboard (including those in LQ positions) , unless a more senior Qualified Purser flight attendant elects to fill the position.",u,0,0,1,0
186,"If no one volunteers, then, 2nd: By the most junior qualified Reserve with at least one year seniority .If none is available, then, 3rd: By the most junior qualified flight attendant with at least one year seniority who is a Relief lineholder, Reserve move-up, open flyer or a flight attendant re-assigned for legality purposes.",u,0,0,1,0
187,"If you can recognize where we are, tell your flight attendant and receive an extra pack of peanuts 3.",u,0,0,1,0
188,When travelling by air don''t be afraid to ask a flight attendant for more food or a slice of bread if you need it.,u,0,0,1,0
189,"Just as he was dropping off the duty free cart arrived and there ensued much groping of his upper thigh by a male flight attendant, ostensibly searching the cart for the desired item, and arguments with the female flight attendant opposite as to whether change should or could be given in dollars, pounds or euros and, if so, how much and when.",m,0,1,0,0
190,"AS the party season starts this month, an innovative ''safety texts'' campaign has been launched by the trust set up in memory of Lucie Blackman -- the flight attendant drugged, raped and murdered in Tokyo five years ago.",f,1,0,0,0
191,Dave Buznik (Sandler) is a mild-mannered geek with a gorgeous girlfriend (Tomei) who somehow gets himself arrested for picking a fight with a flight attendant.,u,0,0,1,0
192,The flight director will escort the child to their seat and introduce them to the flight attendant responsible for that section of the cabin and explain the safety procedures.,u,0,0,1,0
193,"In the US, Ellen Simonetti was sacked from her job as a flight attendant for Delta Air Lines after her bosses saw pictures of her posing in her uniform on her website, which recounted the adventures of an anonymous flight attendant who worked for ""Anonymous Airline"".",f,1,0,0,0
194,""" A flight attendant delivered it.",u,0,0,1,0
195,"Zeta-Jones is being eyed for the role of a flight attendant who attracts Victor''s attention, while Mac could end up playing a guy who runs the baggage carousel while conducting business of his own on the side.",f,1,0,0,0
196,"When flying to Elizabethtown to collect his father''s remains, Drew meets the life-changing Claire (Kirsten Dunst), a flight attendant with an unstoppable passion for the positive.",f,1,0,0,0
197,""" ""Of course, sir,"" the flight attendant cheerfully replied.",u,0,0,1,0
198,"As the weeks and months stretch on, Viktor finds the compressed universe of the terminal to be a richly complex world of absurdity, generosity, ambition, amusement, status, serendipity and even romance with a beautiful flight attendant named Amelia (Catherine Zeta-Jones).",f,1,0,0,0
199,"These can be due to social changes eg flight attendant for air hostess, or changes to what is considered to be appropriate language eg visually impaired rather than blind.",f,1,0,0,0
200,"In In re Mexico City Aircrash of 31 October 1979 (1983) 17 Avi. 18 ,387, in which the person killed was a flight attendant who although employed by the airline was not working on the flight as she was travelling from her home to Mexico City where she was to work as a flight attendant on another flight, and Sulewski v. Federal Express (1991) 23 Avi. 17 ,685, in which the person killed was an aircraft mechanic who had been assigned to the flight by the airline, the question was whether these persons were on the aircraft at the time of the accident as passengers.",f,1,0,0,0
