Record#,Sentence,Tagging,Female,Male,Unknown,Disregarded
167,"A number of dives that will take your breath away are: Monkey Shoals: Situated just off the western tip of St. Kitts''s peninsula, is home to lobsters, rays, lizard fish, and nurse sharks.",d,0,0,0,1
168,"As part of the work of our inclusion team, we have an ''Attendance and Inclusion'' meeting about once a month, where I attend (SENCO/Inclusion Manager), with the Assistant Head for our ''Learning and Support'' team (we work closely together, obviously) and she is nominally in charge of attendance, our Student Support Officer who deals with the attendance admin, first day of absence phoning home etc, our Learning Mentors, school nurse and Education Welfare Officer.",u,0,0,1,0
169,"She intended to find a wet nurse there, since she had become unable to suckle her child, meet the baby''s reluctant father, whom she had not seen for nearly two months, and return to the house they shared in Moulsham.",d,0,0,0,1
170,"That the health of the children is also attended to is evidenced by the shots of a child being given a bath [by a nurse?] in the purpose-built bathroom, another child being examined by a doctor, and the general dispensing by a teacher of a teaspoon of tonic.",u,0,0,1,0
171,He said it was not like being a busy nurse on duty ail day because the regime was much more relaxed.,u,0,0,1,0
172,"Clinical nurse specialists may also encounter problems, due to a lack of management support (Rhodes & Parker, 1995; Chuk, 1997; Bousfield, 1997; Bamford & Gibson, 1999b).",u,0,0,1,0
173,The Tribunal also finds that the nurse failed to recognise the severity of the burns and failed to act appropriately when the burns were discovered.,u,0,0,1,0
174,"The chauffer would call for the nurse in a horse and carriage, or pony and trap.",u,0,0,1,0
175,Please ask the Nurse in Charge for details.,u,0,0,1,0
176,Someone was coming...someone in 1937... it was that fat nurse ready to take my temperature.,u,0,0,1,0
177,The nurse in charge should monitor delays and verbally keep patients informed.,u,0,0,1,0
178,Events This section contains information about diary dates of interest to nurse researchers.,u,0,0,1,0
179,These bees are physiologically young in the spring and can act efficiently as nurse bees.,d,0,0,0,1
180,"The school nurse visits occasionally, checking hair, nails and general cleanliness.",u,0,0,1,0
181,I hope that as a nurse with a conscience you will do everything in your power to make sure it is not.,u,0,0,1,0
182,The data presented here indicates that the marginal cost of an appointment with a GP is roughly the same as that of a practice nurse.,u,0,0,1,0
183,""" As satisfying as this work is the Irish-born nurse secretly felt unfulfilled and was seeking new horizons once her two sons David and Kristoffer had grown up and left home.",f,1,0,0,0
184,I can hear the funny nurse giggling in the wings.,u,0,0,1,0
185,"Prior to discharge the patient is given a Personal Medication Record Booklet ""Green Book"" . This booklet is transcribed from the kardex by either a nurse or the pharmacist.",u,0,0,1,0
186,"As well as for the consumer, we must improve opportunities for the producer to exit, for the nurse to work in a private hospital, for the teacher in a private school, or the academic in a private university. 2) Voice The public have a low opinion of the service provided but a high opinion of the state institutions that provide the services.",u,0,0,1,0
187,"NURSE: In theory, yes.",u,0,0,1,0
188,The clinic nurse will advise on how to help prevent this.,u,0,0,1,0
189,Linda Retallick - Hospital Nurse Representative Linda has been a qualified nurse for the past 24 years and works as a ward sister at Camborne\Redruth Community Hospital.,f,1,0,0,0
190,They let me sit up and hang my legs over the edge of the table with a nurse propping me up.,u,0,0,1,0
191,The innovations in the education of paramedics and nurse practitioners in Swansea has set a path that others now follow.,u,0,0,1,0
192,"Indeed, one might have expected both Shipman and the nurse to stay if the arrest lasted only ''minutes'' . It is possible that Shipman might have chanced to find Mr Bastow suffering a cardiac arrest and have gone to find a nurse, only to find that Mr Bastow had already died when they returned.",u,0,0,1,0
193,"This document outlines the issues, sets out models for nurse staffing and describes the role of the interventional radiology nurse in the management of patients who are undergoing interventional radiology treatment.",u,0,0,1,0
194,"Registered (or staff) nurses , led by a sister or charge nurse, assess, plan and deliver the nursing care you need.",u,0,0,1,0
195,Call your doctor or nurse if you gain 3 or more pounds in 3 or less days.,u,0,0,1,0
196,"(Note: the nursing care plans do not highlight pain control as a problem): 13 March '' Nursing assessment: Communication -- no difficulties speaking Full assistance required with hygiene needs Mobilising- [Needs assistance to transfer, with one nurse], uses frame/aid to mobilise, can weight bear'' 14 March ''Catherised [at] 23.00 [hrs] Catheter draining adequate.",u,0,0,1,0
197,"Analysis of Achieved Performance The standards were not reached for any of the criteria except patient review (Achieved: 96%, Standard: 95%) . Review of the patients could be used as an opportunistic event for recording blood pressure (Achieved: 90%, Standard: 95%) or for taking blood for creatinine and electrolytes (Achieved: 58%, Standard: 90%) . Many of the patients are seen at home and the doctor may not have the correct equipment, but could arrange for the district nurse to take blood at a later date.",u,0,0,1,0
198,"You could also learn the skills required to assist a doctor, nurse or paramedic in some specialist techniques.",u,0,0,1,0
199,"Alternatively, if you are interested in working in any of the critical care areas within the Trust, please contact the senior nurse for the intensive care units.",u,0,0,1,0
200,"NOW YOU KNOW I thought being a nurse for the last twenty some years and working for doctors for the last 13 years, that I knew it all, or at least I thought I did, but I found out how little I knew about one subject, the one that would inflict pain and suffering in my life and my husbands'' for what would seem like a lifetime.",u,0,0,1,0
201,"This paper charts the policy behind nurse prescribing, examining the literature to highlight the advantages of nurse prescribing in primary care.",u,0,0,1,0
202,"As to the future, nurse prescribing represents an enormous opportunity for every pharmaceutical company, regardless of size.",u,0,0,1,0
203,The £50 will pay for a nurse to administer the test within the grounds of the school.,u,0,0,1,0
204,"Tamora was born in South Connellsville, Pennsylvania and her parents were originally going to call her ""Tamara"", but the nurse who filled out her birth certificate had never heard of that name before and accidentally misspelled it!",u,0,0,1,0
205,"Chris Ottway, Prescribing Course Leader and Nicky Brookes , Research Coordinator, De Montfort University, provided an overview of their research exploring district nurse/health visitor prescribing.",u,0,0,1,0
206,"Following the pilot scheme at South Manchester, a project team was set up to take the scheme across the Trust, two pharmacists and one nurse were employed to cover both sites in August 1999 with a plan to include 12 new wards by June 2000 making a total of 16 wards involved by that time, there are now 18 wards currently involved in the scheme.",u,0,0,1,0
207,""" She was an interesting person, this stern Australian nurse.",f,1,0,0,0
208,Steve Wyatt arrived with Medic Sarah Chittock and another nurse and spoke with James Barnett on the phone.,u,0,0,1,0
209,Nurse satisfaction with their work also improved with nurses rating the model superior to their previous way of working.,u,0,0,1,0
210,"Project Aims: 1) to increase access to clinical genetics services for the local population, 2) to determine the feasibility of establishing nurse counsellor led clinics in primary care 3) to develop and test the evaluative outcome measures for clinical genetics referrals, and 4) to provide the new clinical service.",u,0,0,1,0
211,"Apparently with the help of a nurse anaesthetist, an untrained scrub nurse and another untrained auxilliary they managed to resecure the head of a ""patient who was a third of the way to being decapitated"".",u,0,0,1,0
212,It''s the first Nurse With Wound production to be released on CD.,d,0,0,0,1
213,Beatrice looks up and directs the nurse to the clothes pile.,u,0,0,1,0
214,"The approved name should always be on the pharmacist''s label even if a trade name appears on the packaging, but check with your doctor, nurse or pharmacist if you are in any doubt.",u,0,0,1,0
215,"The bereaved lady became a nurse at Southport Royal Infirmary where she nursed Private George Howlett, from Hull, who had been twice wounded while serving in the East Yorkshires – 8th and 7th Battalions.",f,1,0,0,0
