Record#,Sentence,Tagging,Female,Male,Unknown,Disregarded
174,"If you are registered for Continuing Care with your dentist, you may ask your dentist for a treatment plan.",u,0,0,1,0
175,Your doctor or dentist might have one too.,u,0,0,1,0
176,Your new dentist can ask your previous dentist for a report on your dental treatment or you can ask for copies of your records to be sent to your new dentist.,u,0,0,1,0
177,"The Foundation is also encouraging expectant and nursing mothers to visit their dentist for checkups, as hormonal changes during and after pregnancy can affect oral health and cause gum disease.",u,0,0,1,0
178,"In 2002, regular users increased to 89.2%, with 74.1% attending a PADI and 15.1% a private dentist (p<0.05).",u,0,0,1,0
179,"Mrs Z complained that neither the first dentist nor the second dentist had told her about the retained portion of root, or its clinical or financial implications; and that the second dentist had told her she needed three fillings only four months after the first dentist told her that no treatment was required.",u,0,0,1,0
180,"Chris Logged Noelle BPA Forum Full Time Regular Gender: Posts: 118 Re: Dentist "" Reply #1 on: Mar 27 th , 2006, 11:15pm "" Quote Modify I had dental work during my bout with BP and as you are ..was very apprehensive about it.",u,0,0,1,0
181,"LEE - THE DRILLING OF RACHEL WITHERS (1 Act, 6f) Rachel the dentist is late and Nurse Ponsonby is trying to hold the fort.",f,1,0,0,0
182,"''It is now seen as just as normal as going to the dentist with toothache,'' said Professor Frank Furedi of Kent University''s sociology department, and author of Therapy Culture: Cultivating Vulnerability in an Uncertain Age.",u,0,0,1,0
183,"Willingly / Grudgingly / Not at all Did your parents, brothers and sisters go to the dentist happily ? YES / NO / Don''t Know Do (or did) your parents have their own teeth?",u,0,0,1,0
184,"The concept of ""best practice"" suggests however that any dentist treating ""on referral"" should at least inform the referring practitioner of the intention to discontinue.",u,0,0,1,0
185,The dentist: You should tell your dentist that you have an acute porphyria.,u,0,0,1,0
186,"postgraduate degree or diploma in the UK. http://www.rcseng.ac.uk/fds/nacpde/overseas_qualified [updated: Apr 20, 2006] top NHS Careers [updated: Dec 11, 2005] Contains information for dentists who qualified outside of the UK http://www.nhscareers.nhs.uk/nhs-knowledge_base/data/5408... [updated: Dec 11, 2005] top Postgraduate dental deaneries [updated: Dec 11, 2005] A list can be found on the Royal College of Surgeons of England website at http://www.rcseng.ac.uk/fds/na... [updated: Dec 11, 2005] top Working in the NHS [updated: Dec 11, 2005] Are you a qualified dentist?",u,0,0,1,0
187,It is important to check whether your dentist accepts patients under these schemes and what the costs would be under each one.,u,0,0,1,0
188,"care and treatment which .... is necessary for him to provide having regard to the reason for the referral; (ii) his estimate of the NHS charge, if any, in respect of that care and treatment; (iii) any proposals he may have for private care and treatment as an alternative to the care and treatment proposed under general dental services, including particulars of the cost to the patient; .... (d) complete the care and treatment ....'' The Regulations do not specify what action should be taken by a dentist, or orthodontist, who intends to terminate the treatment of a patient whom he is treating on referral from another dentist.",m,0,1,0,0
189,"An examination of his radiographs suggests that either UL2 or UL3 is missing but that the space has closed, making it unclear whether the tooth described by Mr Capon and the second dentist is in fact UL2 or UL3.",m,0,1,0,0
190,In My fear of the dentist What will my tooth look like after treatment?,u,0,0,1,0
191,"I had a few bad days as my dentist put me on antibiotics to help with an abcess in my tooth and this reacted and caused me quite a few problems, so GP took me off them, now I seem to be getting back on my feet Replies Paul Morris 27/09/2002 Email : paul@abcnorth.co.uk Could you please inform me what these ''Pain Patches'' are, I am using Morphine (MST) 110mg twice a day, are these patches better or could these also help?",u,0,0,1,0
192,"At the moment we are going to a coping with kids course, the local authority dentist, (because of tje effect medication has had on his teeth),school because he is not the greatest of readers etc, the local behavioral specialist is coming to see us soon, etc etc. At present we feel like the worst parents ever and I am now considering hypnotherapy.",u,0,0,1,0
193,"Cheryl Jackson, dentist Amit Vora and nurse Lisa Denton with patient Gareth Womack.",m,0,1,0,0
194,"Remember: Clinical opinions between dentists can and do vary Your new dentist may feel that you need some treatment prior to accepting you as a Denplan patient, and you may be asked to meet the costs of any such treatment.",u,0,0,1,0
195,Children''s Books These days there is a substantial range of children''s books about visiting the dentist available from major book outlets.,u,0,0,1,0
196,RAILWAY CROSSING 19/01/2005: SCHOOLS IN POOR STATE OF REPAIR 12/01/2005: APPEAL FOR RETURN OF HEIRLOOM 12/01/2005: PARTNERSHIP APPROACH IS KEY TO CRIME FIGHT 12/01/2005: HELP ME REBUILD LIVES OF FAMILY IN SRI LANKA 12/01/2005: SPEED TRAP IS ''JUST A WAY OF MAKING MONEY'' 12/01/2005: HORSE PUT DOWN AFTER MUD ORDEAL 12/01/2005: GYM FIRST TO TRIAL 24-HOUR OPENING 12/01/2005: DENTIST REFUSAL LEAVES BAD TASTE IN THE MOUTH 12/01/2005: PILOT PLAN LAUNCHED TO TACKLE TRUANCY 12/01/2005: HOPING FOR A MIRACLE OVER MISSING TSUNAMI COUPLE 12/01/2005: VOMIT VIRUS TRIGGERS NEW PATIENT BAN 05/01/2005: DUO ARE REWARDED FOR SERVICE TO EDUCATION by Alana Razzell and Vicki Hammond 05/01/2005: ''BOOK YOUR OWN FUNERAL'' OFFER OUTRAGES WIDOWER by Steven Hughes 05/01/2005: SHOPKEEPER TO FIGHT FOR ROADWORKS COMPENSATION by Steven Hughes 05/01,u,0,0,1,0
197,"It is important to maintain good oral hygiene and to visit your dentist if you have any pain or concerns. 1 Further information British Dental Health Foundation 0845 063 1188 www.dentalhealth.org British Dental Association 3D Mouth www.3dmouth.org References NHS Direct Online Health Encyclopaedia, Root Canal Treatment. www.nhsdirect.nhs.uk accessed 1 February 2005 Stock CJR, Nehammer CF, BDJ Endodontics in practice, 1990.",u,0,0,1,0
198,"You may remember, for example, the case of Commissioner Cresson, who was employing her dentist as a consultant with a colossal salary.",u,0,0,1,0
199,C heck up regularly with a dentist.,u,0,0,1,0
200,It does raise the following questions: Does this time off include doctor and dentist appointments during working hours?,u,0,0,1,0
201,"Pulpitis is often reversible and, once your dentist has identified and treated the problem (usually with a simple filling), the toothache will disappear.",u,0,0,1,0
