Record#,Sentence,Tagging,Female,Male,Unknown,Disregarded
161,"Jonathan Sedgebeer , Branch secretary Telford Unison (personal capacity) Respect backs fight by Mayville teachers Waltham Forest Respect members were proud to offer support to the striking teachers at Mayville School, Leytonstone, east London, on Tuesday and Wednesday of last week.",m,0,1,0,0
162,"This latest dispute follows another quarrel, reported by the Guardian yesterday, between Paul Wolfowitz, deputy defence secretary, and Jay Garner, the retired general put in overall charge of Iraq''s government-in-waiting.",m,0,1,0,0
163,"These could include replacing the controversial fuel duty with a form of ""disability tax"" because, says transport secretary Steven Byers ""wheelchairs don''t need petrol"".",m,0,1,0,0
164,"The Verdict survey mentioned above found 55% of general counsel reporting to the chief executive and 23% reporting to the finance director with the remainder reporting to the company secretary, the managing director and director of compliance.",u,0,0,1,0
165,"His companion in Baku, Bob Norris, is a former assistant general secretary of Britain''s National Union of Journalists and a director of the National Council for the Training of Journalists. posted 27-November-00 FIJI BROADCASTERS CALL FOR TF HELP ON LEGISLATION The recent change of government in Fiji has prompted the countryÌs broadcasters to take a fresh look at plans for new media legislation for the South Pacific islands, first mooted by Thomson Foundation consultants three years ago.",m,0,1,0,0
166,"Lenin contrasted the roles of the revolutionary Marxist with the trade union secretary: For the secretary of any, say English, trade union always helps the workers to carry on the economic struggle, he helps them to expose factory abuses, explains the injustice of the laws and of measures that hamper the freedom to strike and to picket (ie to warn all and sundry that a strike is proceeding at a certain factory), explains the partiality of arbitration court judges who belong to the bourgeois classes, etc, etc. In a word every trade union secretary conducts and helps to conduct ''the economic struggle",u,0,0,1,0
167,"The tribunal ruled that Mr Brady''s treatment ""at best amounted to leaving the new general secretary to make the best of a poorly resourced situation, and at worst amounted to a deliberately contrived situation to undermine and disadvantage a new general secretary whose election was unpopular with the executive.",u,0,0,1,0
168,Club membership forms can be obtained form the secretary on clubnight or be emailed.,u,0,0,1,0
169,"He was second secretary in Lagos in the late 1980s, first secretary in Warsaw after the Soviet downfall and deputy high commissioner to Ghana, before he was invited in 2002 to become the UK''s ambassador to Uzbekistan.",m,0,1,0,0
170,He also lived during the reign of Emperor Humayun and served as Emperor''s secretary.,m,0,1,0,0
171,"Supporting the motion, deputy general secretary John Keggie warned: ""The hawks who always wanted privatisation are still there inside the business.",m,0,1,0,0
172,Wasn''t convenient quot and their two whitman cheney secretary even from kyoto.,u,0,0,1,0
173,"''get serious'' The academic unions, AUT and NATFHE, this afternoon described the employers'' pay offer of 6% over two years as ''derisory'' and accused them of refusing to make any serious effort ... more 28 March 2006 Sussex staff and students hold off compulsory redundancies Chemistry at Sussex university moved another step closer to safety today when the council of Sussex University endorsed a compromise proposed by the vice-chancellor, Alasdair Smith, at last weekâ€TMs Senate ... more 24 March 2006 Support urged for public sector pensions action AUT general secretary Sally Hunt has urged members to support colleagues in UNISON, T&G, GMB and AMICUS in their strike action next week.... more 23 March 2006 Financial mismanagement blamed for Sussex jobs axe plans Staff and students at Sussex University will be lobbying the university''s Council tomorrow over threats of compulsory redundancy and the downsizing of a number of departments - including Chemistry - ... more 23 March 2006 Passing of RAE welcomed with call for full debate on successor The AUT today welcomed the announcement in the budget that the 2008 Research Assessment Exercise (RAE",f,1,0,0,0
174,"(The show was also part of the now-legendary CBS Saturday night schedule of the 1973-94 season, which included All In The Family; M*A*S*H; The Mary Tyler Moore Show and The Bob Newhart Show. ) Besides the takeoffs of TV shows, movies and commercials, the best-known segments of the show included Carol''s short question and answer session with the studio audience (a segment she borrowed from Gary Moore''s show); and continuing skits featuring Burnett as secretary Mrs. Wiggins.",f,1,0,0,0
175,"Lord Falconer, the secretary of state, announced on 31 July 2003 that there will be 42 local areas matching local criminal justice areas.",m,0,1,0,0
176,"Despite some victories by the left in the unions (such as the election of Mark Serwotka as general secretary of the PCS), such pressure does not exist.",m,0,1,0,0
177,"Louise Price, 33, secretary to the Director of Resources, says: ""I found the way the software reminds you to take breaks a bit annoying at first.",f,1,0,0,0
178,Joint membership secretary with my husband Lawrence since 1999.,u,0,0,1,0
179,"Essential Job Requirements: EXPERIENCE: ? At least one year office experience ? Telephone based customer service REQUIRED SKILLS: ? Strong Excel, Word & Access skills ? Attention to detail ? Interpersonal/team skills ? Ability to multi-task ? Ability to use own initiative ? Ability to meet deadlines PREFERRED EXPERIENCE/SKILLS: ? Team secretary or similar experience Click here now to email this job to a friend",u,0,0,1,0
180,"Penalties for violation of the act included a $5,000 fine or/and a year''s imprisonment President William McKinley appointed him secretary of state in 1897 but he resigned the following year because he opposed the administration''s decision to go to war with Spain.",m,0,1,0,0
181,Toombs once again elected as secretary and as team captain; his brother Will was the treasurer.,m,0,1,0,0
182,"Officers At the first meeting the committee will elect: a chairperson, a vice-chair, a secretary and deputy secretary, a treasurer and deputy treasurer, a publicity officer, and a volunteer coordinator.",u,0,0,1,0
183,Conservatives criticise funding ''solution'' The shadow education secretary Damian Green has called Charles Clarke''s school funding crisis solution a move that will ''haunt schools for years''.,m,0,1,0,0
184,SECRETARY ALBRIGHT: I think that we are waiting to get a report on Mr. Chernomyrdin''s latest meetings.,u,0,0,1,0
185,"I am secretary of the Bromley, Kent branch and also on the Executive Council of the Association.",u,0,0,1,0
186,"A similar appointment was made in Newcastle upon Tyne and the individual chosen, Thomas Aubone, was both secretary of the Brethren of Trinity House and a prominent citizen in the town with a large house in The Close.",m,0,1,0,0
187,"Those were the words of TUC general secretary John Monks last week, at the height of the fuel blockade.",m,0,1,0,0
188,The sections hold regular administrative meetings . Contact the secretary of your section for information on forthcoming events.,u,0,0,1,0
189,"''When he missed the flight, it was cold and hailing in Jo''burg,'' recalls his former secretary at Bell, Pam Jooste.",f,1,0,0,0
190,"To-day, environment secretary Margaret Beckett confirmed that the UK was not on course to cut carbon dioxide emissions by 20% between 1990 and 2010.",f,1,0,0,0
191,"Staff of the state''s department for children and families had said that the move would be illegal but Mr Jerry Regier, the department''s secretary, has now confirmed that he agrees with Governor Bush.",m,0,1,0,0
192,""" The general secretary of the Secondary Heads Association, John Dunford, said: ""The government should not have made modern languages voluntary for all young people in this age group.",m,0,1,0,0
193,Key ministerial colleagues Jack Straw [then home secretary] and Alan Milburn [health secretary] were not comfortable with this liberal instinct and opposed Mo''s attempts to move in that direction.,m,0,1,0,0
194,"Coordinated admissions scheme announced for Kent A scheme for coordinating secondary school admissions in Kent has been published by the education secretary, Charles Clarke.",m,0,1,0,0
195,"Claire doesn''t seem to like being the company secretary of a small corporate advocacy business, so instead she sells herself as director of the Institute of Ideas.",f,1,0,0,0
196,"The society was run by a president, vice-president, secretary, treasurer and twelve members of the committee.",u,0,0,1,0
197,"The first of the Coke family who settled at Melbourne as lessee under the Bishop of Carlisle, was Sir John Coke, secretary of state to King Charles I.",m,0,1,0,0
198,"Commenting on the plans, Prospect''s national secretary David Luxton, said: ""NATS will not be able to absorb spending cuts of this magnitude without damaging industrial relations and service delivery.",m,0,1,0,0
199,"In Empireâ€TMs assemblage, the juxtaposition of figures whose political views are mutually hostile to one anotherâ€¦is presented as the supersession of earlier divisions in pursuit of a more supple and inclusive combination.25 So, in Empire, philosophers such as Michel Foucault or Baruch Spinoza and revolutionaries such as Rosa Luxemburg rub shoulders with Bill Gates, former US labour secretary Robert Reich and St Francis of Assissi.",m,0,1,0,0
200,"If you have any queries on the new times, please contact the curriculum project group secretary, Jennifer Pass, on Jennifer.Pass@ed.ac.uk, or ext 502141.",f,1,0,0,0
201,"OPEC Quotas Mohammed Barkindo, the acting secretary general of OPEC, said this week the group would discuss at the Oct. 19 meeting in Doha whether to cut actual production or to lower its output quota.",m,0,1,0,0
202,"Anthony Ozimic, SPUC political secretary, asked: ""What message is being sent to the disabled when honours are given to a judge who has ruled that the intentional killing of the incapacitated is lawful?",m,0,1,0,0
