Record#,Sentence,Tagging,Female,Male,Unknown,Disregarded
162,"Some find that the menu tends towards ''odd combinations'', so it''s perhaps best to stick to ex-Eagle chef George Manners'' simpler offerings, such as the robust cassoulet or rustic corn-fed chicken with dauphinois potatoes.",m,0,1,0,0
163,Darren Haine Access to Higher Education in Social Work and Nursing I was a qualified chef but due to an accident had to leave the profession.,m,0,1,0,0
164,The main chef is a true-blue downtown Tokyoite who is based in London for 30 years and keeping the tradition for decades.,u,0,0,1,0
165,"Everything is prepared by the inn''s own chef, who prides himself on using only the freshest of produce.",m,0,1,0,0
166,"hotel there are options for golf, & many other outdoor pursuits Edelweiss Hotel **** The Edelweiss hotel is housed in a charming building in the town of Camprodon, just 20 kilometres from the French border & 90 kilometres from Girona El Fort Hotel **** The El Fort hotel is located in the small Iberian village of Ullastret, which is situated amongst rolling hills & valleys 30 kilometres from Girona Emporda Hotel *** Located just 1 kilometre from the coastal town of Figueres the Emporda hotel was opened in 1961 by Josep Mercader; a well known Catalan chef.",m,0,1,0,0
167,"The chef could have made some elaborate speech about bouquets and aromas, juices and temperatures.",u,0,0,1,0
168,"Rob is a fantastic chef, whose speciality is fish.",m,0,1,0,0
169,"""Yes it has, I''ve moved quickly through the ranks of the chef grading system and I have been given more responsibilities at work.",u,0,0,1,0
170,"Chavot heads the Fulham Road brigade Eric Crouillère-Chavot, the former head chef of Interlude de Chavot (see below), is to become head chef at the Fulham Road Restaurant.",m,0,1,0,0
171,"Well known chef, Peter Gorton offers imaginative food beautifully presented, served by delightful and attentive staff.",m,0,1,0,0
172,"food & drink Email to a friend | Read later | Your comments Thursday, 9th February 2006 Snickers pie is ''unhealthiest ever'' CELEBRITY chef Antony Worrall Thompson''s recipe for Snickers pie is one of the unhealthiest ever published, an independent food watchdog said.",m,0,1,0,0
173,"And the day before completion, Alex installed managers Kirsty and Stuart and chef Terry. â€œThis will be fun,â€?",m,0,1,0,0
174,"She thinks she is very lucky to have such a nice job running the shop as well as a chef for a husband, who not only prepares all the family meals, but does the washing up too!",m,0,1,0,0
175,They had a lesson with the chef and made maki to take home (020 7928 9971).,u,0,0,1,0
176,""" 46-year former chef, diagnosed aged 38.",u,0,0,1,0
177,Dining at Orpheus is an indulgence and the chef prepares a new menu daily with the emphasis on seafood and exotic delicacies.,u,0,0,1,0
178,One of the young people on the programme who had been excluded permanently from school now has a part-time job and is training to become a chef.,u,0,0,1,0
179,"Sectors include catering and hospitality with jobs for head chefs, sous chefs and kitchen supervisors plus junior management, chef de partie, demis chefs, commis and kitchen porters.",u,0,0,1,0
180,"Whilst queuing for a full breakfast that consisted of the following: Bacon, scrambled eggs, toast, beans, mushrooms and sausages, the following conversation was heard: Chef: Full breakfast sir?",u,0,0,1,0
181,"All the luxuries you would expect, plus an option for a personal chef for the day!",u,0,0,1,0
182,"Name: Michelle Bush Career title: Yacht chef Full-time/part time: Either How long have you been doing this: 17 years Qualifications and/or training duration: Not essential but regular Chef''s training is a great advantage Skills: Apart from being a good chef, you need to have good sea legs and not suffer from seasickness.",f,1,0,0,0
183,"The chef Steve â€"" a dab-hand at the nouvelle cuisine lark â€"" tried to get away with lousy hygiene, poor ingredients and rubbish excuses (""I hit the woods running â€"" but there''s a light out there.",m,0,1,0,0
184,"And it''s not just us who like our latest brainwave, top celebrity chef Nick Nairn has given his backing. £4000 raised Speaking from his cooking school in Port of Monteith, near Aberfoyle, Nick encouraged everyone to get behind the idea, after learning about CHAS''s work through his wife, Holly.",m,0,1,0,0
185,Chef wong cruise hawaii trip continually open-air stage varies raise its head a couple of.,u,0,0,1,0
186,"Spanish chef Javier Jiménez looks at the evolution of contemporary Spanish cuisine, and highlights some of the most significant clashes with British culinary culture, in an interview with Arabella Youens and Carla Passino.",m,0,1,0,0
187,"Celebrity chef Sophie Grigson gave a confidence-boosting cookery demonstration and visitors sampled organic cocktails prepared by international cocktail guru, Enrico Labina.",f,1,0,0,0
188,Most rooms are en-suite Grade A/B Meals: All meals prepared by our resident chef using local ingredients wherever possible.,u,0,0,1,0
189,"Villa Pitigliana -- Cookery School "" Execution of three different recipes, tasting with complimentary wines with the assistance of the resident chef and sommelier.",u,0,0,1,0
190,The Middle White Pig Breeders Club established in 1990 has as its Patron the well-known chef Antony Worrall Thompson whose enthusiasm for the breed has led him to breed his own Middle White pigs.,m,0,1,0,0
191,"We work closely with Marquee hire companies and Limousine companies together To make your special day just that little bit more special We have very competitive prices, and are always open for negotiations Why not invite your friends over and hire a private chef for the night?",u,0,0,1,0
192,"Endorsed by Phil Vickery the celebrity TV chef it includes scrumptious recipes Mum can access, great ideas for fun days out and stuff to do with the kids all in the Herta Great Big Book of Fun.",m,0,1,0,0
193,Nine international junior chef teams will compete for this prestigious title.,u,0,0,1,0
194,The oak-beamed restaurant is an ideal setting for the chef''s freshly home-cooked food before watching the show in the 212 seat air-conditioned auditorium.,u,0,0,1,0
195,"Updated Jan 1997, by Jem Miller Vong remains unique despite a new chef, Dan del Vecchio, from New York who maintains the Asian/French style with panache.",m,0,1,0,0
196,River Cottage Charity Auction The naked chef comes to Cornwall Real Cornish Food guide is launched Are you about to open a new restaurant or café?,u,0,0,1,0
197,"Nick and Sue Race, with baby Connie, and Sue''s mother Muriel Gardner, were treated to an exceptional lunch prepared by Craig Sherrington, head chef of Windermere''s Storrs Hall Hotel and served by the head waiter of Storrs.",m,0,1,0,0
198,"The service is always superb, the chef is always good at the very least, the surrounding comfortable to plush, and calm reigns in the dining room.",u,0,0,1,0
199,"assisting schools with visits, work experience, training and additional help in the school environment Team 12 week courses for ages 16-25 years - for those out of work, encouraging self-esteem, community work, with the emphasis on self help and work experience Business Programme For ages 18-30 - support for the unemployed and financial advice Development Awards £500 Grants available to help pay for training, educational courses for business opportunities Get Info Used to assist people filling gaps in the market place - for example - you might want to train to be a chef or a plumber and you might need to apply for training courses suitable for the available jobs in your area The Prince''s Trust website :",u,0,0,1,0
200,"SCG design director John Dunlop said: ""This is a company that prides itself very much on its range and its quality, so much so that it plans shortly to launch its own ready meals, created by a famous chef and made in its own specially built kitchens so that they can achieve better quality control.",u,0,0,1,0
201,He stormed back a moment later and told us very aggressively that this was how the chef made them and they would not be taken off the bill.,u,0,0,1,0
