Record#,Sentence,Tagging,Female,Male,Unknown,Disregarded
133,"The king got to know of the affair, but according to Celtic custom he could not appoint a deputy to act for him or seek help from any relative - he had to deal with Diarmid man to man.",u,0,0,1,0
134,Corporate Applications Disaster Recovery Priority List (as at 8th June 2005) Corporate Applications Disaster Recovery Checklist (as at 17th June 2005) Corporate Applications Disaster Recovery Plan In the event of a major incident affecting the Corporate Applications Infrastructure the Recovery Team Leader or his/her deputy will generally be notified directly by Computing Services.,u,0,0,1,0
135,"We are faced with the establishment of a Commission for Truth and Reconciliation, involving among others Donald Hays, former deputy to the High Representative.",m,0,1,0,0
136,"At that time, therefore, we found that arrangements made by Walwin Fairclough for the management of the home were inadequate because the person in charge was working part time and his deputy had insufficient experience of working with children to enable her to take over the running of the home in his absence. 28.",u,0,0,1,0
137,"In October 1995 he told his Deputy Head that the work load was affecting him and his staff, particularly as his own deputy in the maths department had left and had not been replaced.",u,0,0,1,0
138,"While Stella is on secondment, they will be led by her deputy, Helen Whiter, who will become the acting chief inspector and who is already very well respected for her county role in school improvement"".",f,1,0,0,0
139,"Tour Guide We are always pleased to be involved with Mindy Bihar el Din - one of Egypt''s pre-eminent authorities on birds - on all our projects in Egypt, and while Mindy is occupied with family matters, we are delighted to have her most-able deputy, Mohamed Seif and Ahmed Famey guide for us.",m,0,1,0,0
140,""" Mrs Elderkin does not expect to be replaced for some months and in the immediate future her deputy will be given an enhanced salary to carry out her duties.",u,0,0,1,0
141,"Sunday 18 April I''m reelly mad with Terry Blair, came close to firing him as my U of K deputy, he told me on Friday that Sherry wasn''t with him but she was, I said I thought you were my frend Terry, why did you lie, and he said sorry George, I didn''t want to but Laura made me do it.",m,0,1,0,0
142,Reference to the Director of Systems & Services shall include any person appointed as a deputy by the Director of Systems & Services for the purposes set out in these Regulations.,u,0,0,1,0
143,"Lee Jenkins, an able deputy for Michael Howard, was withdrawn after 70 minutes with concussion and faces a two-week lay- off.",m,0,1,0,0
144,"In my absence from the UK he will be, I know, a most able deputy.",u,0,0,1,0
145,"To complete the day, having talked about the organ we finally heard it in a short recital by the organist of St John''s, David Bleazard, heroically assisted by his deputy, Martin Danvers,who in his boiler suit dived into the organ from time to time to move mechanically what had failed electrically.",m,0,1,0,0
146,"The headscarf ban must be eased but when our female deputy enters the parliamentary premises she will take off her headscarf"" . 23/04/99 CHP collapse - The once influential CHP will no longer have any deputies in parliament.",f,1,0,0,0
147,"in research To approve, and report on, the award of leave of absence/sabbaticals To review documentation relating to the RAE To advise on the provision of research training for staff To report to the College Research Committee Convener: Susan Manning Secretary: Mhairi Bingham Membership: Subject reps (and deputy): Asian Studies – Paul Dundas (deputy: Ian Astley) Celtic and Scottish Studies – Donald Meek (deputy: vacancy) English Literature – Randall Stevenson (deputy: Penny Fielding) European Languages and Cultures – Jean Duffy (deputy: Andrew Barker) Islamic and Middle Eastern Studies – Carole Hillenbrand (Yasin Dutton) All Professorial Staff",u,0,0,1,0
148,"Agree on the various responsibilities for organisation, such as key holding, ordering of spares, tea supplies etc. If someone has a particular interest in one aspect of tool maintenance, and no one else objects, let them get on with it, though encourage them to train a deputy!",u,0,0,1,0
149,""" p.12 crackit - stool: ""my little crackit or three-legged stool"" p.12 curvings: ""the cut itself would become choked with dust which we called ''curvings''"" p.98 denes: ""the narrow wooded valleys which we called the Denes"" p.35 deputy: ""the deputy overman...wrote reports, rendered first aid, fired the explosive charges, and maintained discipline by example or sheer cussing"" p.69 dolls - plugs: ""[Meanwhile] I had been rolling clay into cylindrical shapes about the diameter of the hole.",m,0,1,0,0
150,Article 6 The President of the GAB may delegate directly some of his authority to his deputy.,u,0,0,1,0
151,"However, it does seem his deputy, Frank Dunn, did succeed him somewhere around the timeframe in which the Fort Monmouth incidents occurred.",m,0,1,0,0
152,"At any rate some time over the winter of 1447/48 Margaret wrote the famous letter To the King my sovereign Lord asking that she might have the foundation and determination of St Bernard''s ""to be called and named the Queens College of St Margaret and St Bernard ... and to have licence and power to lay the first stone in her own person or else by other deputy of her assignment"" . The College was to be founded and established to conservation of our faith and augmentation of pure clergy and there were to be lectures and expositions ""buttressed with doctors sentence authentic performed daily twice by two doctors notable and well advised upon the bible ... to the magnificence of denomination of such a Queens College and to laud and honour of sex feminine ..."" The King was pleased; the President and Fellows of St Bernard''s duly surrendered their charter for revocation yet again; and letters patent were issued on 30 March",u,0,0,1,0
153,to keep at its registered office: a register in which the Secretary is to enter the following particulars: the names and addresses of the members; details of the share held by each member and of the amount paid or agreed to be considered as paid for that share a statement of other property in the Society whether in loans or loan stock held by each member; the date at which each person was entered in the register as a member and the date at which any person ceased to be a member; details of any deputy appointed by any corporate member; the names and addresses of the members of the Society and Executive Boards with the offices held by them and the dates on which they assumed office. a duplicate register in which the Secretary is to enter all the particulars in the original register of members other than those referred to in (a) (ii) and (iii) above;. a register of the holders of loan stock in which the Secretary is to enter such particulars as the Society Board direct and register all transfers of loan,u,0,0,1,0
154,Without wine is at a tournament in april deputy.,u,0,0,1,0
155,"The Standing Appointments Committee shall consist of: ( a ) the Vice-Chancellor (or a duly appointed deputy) as Chairman; ( b ) four persons appointed by the Council, one on the nomination of the General Board, one on the nomination of the Finance Committee, and two on the Council''s own nomination; ( c ) the Registrary (or a deputy appointed by the Registrary), and the principal officer of the division, department, or unit in which the appointment is to be made, or a deputy designated by the Registrary in the case of a division, department, or unit of which the Registrary is the head.",u,0,0,1,0
156,"Voting must be no more than 1 vote per person. 5.3 The members of the Divisional Committee shall be appointed as in 5.3.1. 5.3.1 One representative from each station/department within that division or their nominated deputy. 5.3.2 Station/departments should elect representatives to look after the interests of the station/department, those representatives (or nominated deputy) must attend the Annual General Meeting, this will ensure access to ""Club Facilities"" are assured for the forthcoming year, failure to comply will result in a station/department penalty at the discretion of the Central Council. 5.3.3 Voting at the Divisional Committee meetings shall be one vote per station/department.",u,0,0,1,0
157,Deputy loses parliamentary seat The first sitting of the Assembly of the Republic began on 27 February with the expulsion of a Renamo deputy.,u,0,0,1,0
158,"DEPUTY: Ten, 15 minutes tops.",u,0,0,1,0
159,Thus the case was listed before a deputy.,u,0,0,1,0
160,There was no immediate requirement for him to return to his job as his deputy had covered the work from 1 August 1996 to 31 July 1997.,u,0,0,1,0
161,"Attendance Attendance at the General Chapter was compulsory, although those who were ill were excused, providing that they sent a letter of explanation and a deputy.",u,0,0,1,0
162,"Jack McConnell, the First Minister, and his deputy, Nicol Stephen, announced a 39-point action plan yesterday aimed at reducing the number of pupils who are not in employment, education or training - the so-called NEET group.",m,0,1,0,0
163,"Late Apr 1942 Some days before 23 Apr 1942 General Vlasov, Meretskov''s deputy, replaced the ailing General Klykov as commander of 2nd Shock Army (Glantz, 2001).",u,0,0,1,0
164,"Conscience was God''s deputy, to put them in mind of a judge; and the heavens put them in mind of a God.",d,0,0,0,1
165,The HA then forwarded to him copies of the medical director''s replies to the complaint; he did not get a reply directly from the deputy.,u,0,0,1,0
166,Regionalist claims denied Deputy Transport Minister Antonio Fernando on 31 March refuted claims by a Renamo parliamentary deputy that the government had switched funds from the Beira corridor in the centre of the country to the Maputo Development corridor in order to build the toll road from Maputo to the South African town of Witbank.,m,0,1,0,0
167,"He is supported by a deputy, Mike Brundell, from the Planning Inspectorate (PINS).",m,0,1,0,0
168,"Mr. J.C. Booth, and his deputy, Mr. W.E. Pearce, told staff and boys that the school would parade on the quadrangle on the following Sunday morning.",m,0,1,0,0
169,"He said, ""Working as Alan''s deputy has been a great experience and a privilege, and I wish him well on his road to recovery from his recent heart surgery.",m,0,1,0,0
170,"The Head of a Department which owns its own vehicles must appoint a member of staff (and a deputy) to be responsible for the vehicles on a day-to-day basis, ie: a responsible person.",u,0,0,1,0
171,"Such number would enable a United Kingdom-wide party to appoint a deputy to cover each of Scotland, Wales, Northern Ireland and the nine English regions, although whether the remit of the deputy is confined to a particular geographical area is a matter for the registered treasurer.",u,0,0,1,0
172,The dean or his/her deputy will receive the e-mail as the ''list moderator'' and release it to the addressees accordingly. * Messages to all staff should be addressed to allstaff@lists.leeds.ac.uk.,u,0,0,1,0
173,"By inserting a new sub-paragraph ( e ) so as to read: ( e ) If the candidate has attended part of the examination and has been declared to have deserved honours in accordance with ( b )( i ) to authorize the Chairman of Examiners, or a deputy appointed by the Chairman from among the Examiners, to include the candidate''s name in one of the classes, provided that such an amendment shall not be made unless the Chairman of Examiners or deputy, after consulting at least two other Examiners, is satisfied that the candidate has performed at the standard of the class concerned in all but a relatively small part of the examination.",u,0,0,1,0
174,"RESPONSIBILITIES Attend regional meetings as a priority and to ensure that issues are fed back to the SoMs in each Trust, where unable to attend arrange for a deputy to do so.",u,0,0,1,0
175,"He says that this is an inherent problem due to the nature of hunting, and that it may well be necessary in the future for the MFHA to consider means to ensure that reliable evidence of incidents is available wherever possible. 6.16 Once the steward or his deputy has investigated the complaint as fully as possible, a hearing takes place before the disciplinary committee of three.",u,0,0,1,0
176,"This Conference: a) condemns the imminent war with Iraq, and notes that it is part of a broader military and economic dominance strategy promoted within the US by the Project for a New American Century, which is promoted by the current US administration and includes amongst its promoters Vice President Dick Cheney, Defense Secretary Donald Rumsfeld and his deputy, Paul Wolfwitz; b) welcomes the recognition by many states, including several key states on the Security Council, that US recent unilateralism and bully-tactics in trade negotiations, the weakening of environmental and arms-control institutions, no longer means that their self-interest lies in toeing the line with the US; c) demands a radical shift in UK foreign and defence policy away from propping up an increasingly bankrupt US foreign policy and obscene levels of military spending towards creating an alternative alignment with states willing to lead by example in creating a more cooperative",m,0,1,0,0
177,The deputy confirmed that the information given to him about Master X included that he had been to Pakistan without prophylaxis.,m,0,1,0,0
178,"In an exclusive interview, in which he makes plain his determination to remain Tony Blair''s deputy despite another torrid week for the government, he admitted that the prime minister had warned him when he gave up his departmental duties in the May 6 reshuffle that Dorneywood might become a target if he insisted on keeping it - as he did.",m,0,1,0,0
179,"Titus 3.13 Back to top Zephaniah (1) was the son of Maaseiah, a deputy to Seraiah, the chief priest.",m,0,1,0,0
180,""" The deputy returned to the trail and found the unidentified dead man''s wife looking for her husband.",u,0,0,1,0
181,"It is also the case that the power of a deputy would, in any event, be no greater than the power of a patient with capacity, being a power to give or refuse consent.",u,0,0,1,0
182,"I will be interested to see where he turns up next, no doubt the Turkish Ministry of Foreign Affairs is also curious. 17/01/99 Take that! - It is reported that Tansu Ciller''s husband, a background figure for some time, will stand for election as a deputy.",m,0,1,0,0
183,"The radical deputy arrives in Paris from his circle of provincial lawyers, not only full of the will to peace, but also with only the vaguest of notions as to the position of the Persian Gulf, and without any clear idea of why or for whom the Baghdad Railway is necessary.",u,0,0,1,0
184,"""It was a weekend well spent,"" said General Secretary Billy Hayes (top left), who attended the event with his deputy, Dave Ward . ""We have commitments that will benefit our members and established a basis for ensuring that if Labour secures a third term in office it will adopt radical policies that will ensure economic stability and social justice for all.",m,0,1,0,0
185,But to Held''s great sorrow he was not able to find in this ''puritan and petit bourgeois'' country a man who would make a marriage of convenience with Maria Reese to naturalise this ex-KPD Reichstag deputy who had become a supporter of the Fourth International.,u,0,0,1,0
186,"The deputy could not remember the circumstances of the visit, but said that it was his usual practice to advise patients to see their own GP the morning after his visit if they remained worried.",m,0,1,0,0
187,"Since he was the senior officer from point of service after me, he was entrusted by me with the duties of a deputy *Defendant Ohlendorf testified in Court with respect to his affidavit on 9 October 1947 (Tr. p. 573) [ Page 134-135 omitted/early career] [I] was transferred to Berlin to the RSHA Geheimes Staatspohzeiamt [Gestapo Headquarters] and became group chief for education and training at office I.",m,0,1,0,0
188,"The Head of the Office is: Dr C Andrew G Brooks and his deputy and PA is: Ms Eileen M Dickinson Tel: 0113 343 3990 Fax: 0113 343 3991 Email: e.m.dickinson@adm.leeds.ac.uk Dr C.A.G. Brooks Office of Academic Appeals and Regulation Level 11, E C Stoner Building, University of Leeds, Leeds LS2 9JT Web site",f,1,0,0,0
189,"Clerk With effect from John BROWN 5th April 1541 John HUMFREY 5th October 1570 (John Warren sworn deputy to John Humfrey, 17th July 1605) John WARREN 11th March 1618 Thomas ROGERS 14th March 1638 Thomas WEST 2nd September 1639 Maurice BLOUNT 7th January 1640 Thomas DUTTON 17th December 1664 Edward GOURNEY 25th June 1675 John CHASE 1st June 1703 Thomas HENNAND 12th January 1715 Harry POLLARD 29th January 1735 John SKYNNER 10th January 1766 (Giles Crompe appointed as the first Assistant Clerk, 12th March 1766) Giles CROMPE 22nd August 1766 Giles CROMPE jr. 1st March 1826 Allen PERING 24th June 1837 Robert Beckwith TOWSE 1st January 1845 (Sir) Owen ROBERTS",m,0,1,0,0
190,"Footman, thou art welcome; lo, my deputy shakes thee: Come when my year''s out and I''ll do''t myself.",u,0,0,1,0
191,The story looked fascinating and I came back as [metropolitan editor] Harry Rosenfeld''s deputy about two or three weeks later.,u,0,0,1,0
192,New FBU deputy (57 words) Union news The Fire Brigades Union has elected the acting London regional secretary Andy Dark to the union''s number two position.,u,0,0,1,0
193,"To implement and develop College research strategy To provide a forum for the discussion of research activity and to promote and assist with applications for research funding To promote participation in research To approve, and report on, the award of leave of absence/sabbaticals To review documentation relating to the RAE To advise on the provision of research training for staff To report to the College Research Committee Convener: Susan Manning Secretary: Mhairi Bingham Membership: Subject reps (and deputy): Asian Studies – Paul Dundas (deputy: Ian Astley) Celtic and Scottish Studies – Donald Meek (deputy: vacancy) English Literature – Randall Stevenson (deputy: Penny Fielding) European Languages and Cultures – Jean Duffy (deputy: Andrew Barker) Islamic and Middle Eastern Studies – Carole Hillenbrand (Yasin Dutton) All Professorial Staff",u,0,0,1,0
194,"Sue Humm Sue''s expertise is particularly in large scale tissue culture - especially the production of large quantites of monoclonal antibodies for in vivo use using a ""home grown"" system of hollow fibre bioreactors . She also does purification and testing of monoclonal antibodies, and is Steve''s deputy for the TIG FACScan facilities.",f,1,0,0,0
195,"Not least, you''ll act as a deputy in the Store and Commercial Manager''s absence. > Assistant Store Manager As you''d expect, you''ll be at the Store Manager''s right hand - providing essential support in all areas, and ensuring the store team works as one to achieve the quality of service our customers have come to expect.",u,0,0,1,0
196,A deputy of the Auditor General may be dismissed from office in accordance with subparagraph 2 of paragraph 1 of this Law by the President of the Republic on the recommendation of the Auditor General. 4.,u,0,0,1,0
197,"Farish said the key thinkers behind Bush''s strategy were his deputy, Dick Cheney; the defence secretary, Donald Rumsfeld; the national security adviser, Condoleezza Rice; and the secretary of state, Colin Powell.",m,0,1,0,0
198,"Email Lesley King for information - cost is 8 UK pounds sterling for the CD lesley@silverhill.screaming.net November 21st - 2.30 pm: Press Conference with Mr Paul Lannoye, previous deputy of the European Parliament; Mr Giorgio Tremante, author of the book "" Majeur et vacciné ou.le droit de vivre ? "", members of the EFVV; several victims of vaccination and/or their parents.",m,0,1,0,0
199,"Back to top (2) Where a doctor whose name is included in the medical list is acting as deputy to another doctor whose name is also included in the list, the deputy is responsible for -- his own acts and omissions in relation to the obligations under these terms of service of the doctor he acts as deputy; and (a) the acts and omissions of any person employed by him and acting on his behalf.",u,0,0,1,0
200,A deputy of the Auditor General may be dismissed from office for health reasons by the President of the Republic only if there are the conditions specified in paragraph 5 of Article 34 of this Law. 5.,u,0,0,1,0
201,"While there he served as G7, G10, G20 deputy, a G7 sherpa, president of the Italian Export Credit Agency, a member of the economic and financial committee of the EU, chairman of the committee on financial markets of the OECD, and alternate governor for Italy at the World Bank and regional development banks.",m,0,1,0,0
