Record#,Sentence,Tagging,Female,Male,Unknown,Disregarded
160,": in 1987, a special international conference was held at Gothenburg in Sweden under the title of High, Middle or Low? with the aim of resolving the long-standing uncertainties in the Middle Bronze Age chronology of the Near East and Aegean; the second concerns the latest issue of the Bulletin of the American Schools of Oriental Research (Spring 1990), which was entirely devoted to a debate on a major question of biblical archaeology - which levels of the ancient cities of Palestine belong to the time of King Solomon, Israel''s most famous monarch?",m,0,1,0,0
161,"This would make British people citizens, rather than subjects of the monarch.",u,0,0,1,0
162,"It may interest some of the members to know that their excursions have had a forerunner in times long gone by; for Evelyn tells us how, in the summer of 1661, he sailed with ""the merry monarch"" in one of his ""yachts or pleasure boats,"" and raced another yacht all the way to Gravesend and back, the king himself sometimes steering.",m,0,1,0,0
163,"He was appointed Solicitor General in January 1641, but rather than doing his monarch any service, he orchestrated the charges of treason against, and subsequent trial of, Charles'' minister and friend the Earl of Strafford.",m,0,1,0,0
164,""" [51] It does not surprise me that Donne, ""the monarch of wit"" and master of paradox, walks close to the edge and intentionally shocks us; but I cannot accept that as a conscientious student of theology he would knowingly commit such heresy.",d,0,0,0,1
165,"Prior to the commencement of the parliamentary war, that monarch kept his court at Huntingdon, where he carried on his negotiations with the parliament then sitting in London, and during the subsequent contests it was frequently the headquarters of his army, Not long after the breaking out of the war, however, it appears to have fallen into the hands of the parliament; for it is stated to have been plundered, in August 1645, by the royalists, commanded by the king in person.",m,0,1,0,0
166,"Comment: After the death of Queen Victoria, the new monarch was considerably more visible than the reclusive widow queen.",u,0,0,1,0
167,During the rule of Nebuchadnezzar''s successors the Median monarch was As-tyages (585-550).,m,0,1,0,0
168,This separate Scotland was united only by having a common monarch.,u,0,0,1,0
169,"As the scientists continued to evaluate the data they had gathered, their conclusions concerning monarch safety remained the same.",d,0,0,0,1
170,"Distraught that the animals, reared as a symbol of his devotion to the King of Thailand and due to be presented to the monarch, Kham is prompted to venture into a foreign land for the very first time.",m,0,1,0,0
171,The monarch paid for the expenses of the armed forces and government by submitting estimates.,u,0,0,1,0
172,"Coupled with a shift in the basis if kingship from sacral king to Christian monarch, this spelled the end of the English scop . Wandering minstrels may have continued to entertain, but the age of the court poet was past.",m,0,1,0,0
173,"William died of pleurisy, and was generally thought of as a traitor to every monarch he had dealings with.",m,0,1,0,0
174,"He also became ingratiated with the ruling monarch, King Edward IV.",m,0,1,0,0
175,His own enthusiastic pursuit of pleasure earned him the nickname ''the merry monarch''.,m,0,1,0,0
176,'' No signs that a ''Scottish monarch sleeps below.,u,0,0,1,0
177,"One of the pools of patronage from which the king could grant rewards was the Duchy of Cornwall, the landed estate inherited by the eldest son of the monarch.",m,0,1,0,0
178,"As has recently been pointed out concerning England at the time Locke wrote, The [English] nation had learnt by bitter experience that when a Roman Catholic monarch is upon the throne, religious and civil liberty is lost.",u,0,0,1,0
179,"Even if Esther is entirely fictional, its presence in the scriptures shows there was nothing unacceptable to Jews about one of their festivals being set by a Persian monarch.",u,0,0,1,0
180,The National Maritime Museum in Greenwich is close to our London headquarters in Canary Wharf and I am sure that our employees will be among the many visitors to the exhibition who will be fascinated by this very personal portrayal of a great monarch.,u,0,0,1,0
181,"Of this treasure the Queen of Sheba, who came to visit the Hebrew monarch, contributed a hundred and twenty talents, or, say, 600,000 pounds worth.",u,0,0,1,0
182,"The 1881/1901 census is the only records I have at this time. thank you and best regards, Sandra Radford. slradford""at""monarch.net 17/9/2003 Information needed on CROSSLEY family.",d,0,0,0,1
183,Where then do we get our freedom from ? We are set free by one man - a monarch.,m,0,1,0,0
184,What you don''t see is that it is slowly but surely undermining the institution...and makes it less and less likely that [William] (or his father) will ever become monarch....,m,0,1,0,0
185,"The Royal Assent resides with the monarch, in fact the rule of Sir Edward Cole 1552-1634 states, ""no act of Parliament can divest the king from his prerogative, which is inseparable from his person"".",u,0,0,1,0
186,"The lovers of our modern romances resemble in their actions and characters that redoubtable monarch of Asia, the old man of the mountain , who, for ever stained with blood, was giving orders for suicides and massacres, and whose edicts were always obeyed.",m,0,1,0,0
187,She was the first monarch to produce money with milled edges.,f,1,0,0,0
188,"Major languages: Tongan, English Major religion: Christianity Life expectancy: 71 years (men), 73 years (women) (UN) Monetary unit: 1 pa''anga = 100 seniti Main exports: Fish, pumpkins, coconut products, vanilla beans GNI per capita: US $2,190 (World Bank, 2006) Internet domain: .to International dialling code: +676 LEADERS OVERVIEW | FACTS | LEADERS | MEDIA Head of state: King Taufa''ahau Tupou IV Taufa''ahau Tupou IV, Tonga''s octogenarian monarch Taufa''ahau Tupou IV, one of the world''s longest-serving monarchs, has suffered from poor health in recent years.",m,0,1,0,0
189,"We may be tempted to characterize these efforts as despotic, but their success insured domestic tranquility and made it possible for the first Stuart king to ascend his throne with greater security than any monarch in the history of the realm.",m,0,1,0,0
190,"As a grand daughter of the monarch through the male line, Louise is officially HRH Princess Louise of Wessex, but in keeping with the wish of her parents, in an attempt to shield her from media attention, she will be known as merely Lady Louise.",u,0,0,1,0
191,No monarch has refused to give the Royal Assent to a government bill (passed at this stage by both the Commons and Lords) since 1707.,u,0,0,1,0
192,ROYAL CARIBBEAN CRUSIE LINE PAGES: royal caribbean crusies royal caribbean adventure of the sea royal caribbean cruses royal caribbean monarch of the sea royal caribbean radiance of the sea royal caribbean voyager royal caribbean brilliance of the sea royal caribbean sovereign of the sea caribbean rhapsody royal sea caribbean royal ultra voyager royal caribbean legend of the sea royal caribbean web site Overnight mooring locations most have twin.,d,0,0,0,1
193,"The original land upon which it sits, in Bargehouse Street, was used by the reigning monarch, James I, to store his Royal Barge, at the time the most fashionable mode of transport around the city.",m,0,1,0,0
194,"The show was divided into two sections, the soca competitors sang first followed by the monarch competitions.",d,0,0,0,1
195,Icould not imagine an England without a monarch it would be silly.,u,0,0,1,0
196,"As usual, Blair Worden produces a fine essay on Ben Jonson''s hopes and fears when a new monarch came to the throne in 1603.",u,0,0,1,0
197,It is one country where the monarch can literally gaze from the palace and see his entire realm.,m,0,1,0,0
198,"Scare stories that were refuted years ago in the scientific press get dragged out, unchallenged, in every debate - that GM kills monarch butterflies; that GM has been a disaster for farmers, especially in China; that GM is a danger to Mexican maize.",d,0,0,0,1
199,"The powers in this Bill would be triggered by the declaration of a state of emergency, and there is even argument in government circles that such a declaration should not require the agreement of the monarch.",u,0,0,1,0
200,"Sensing hostility, as Parliament was angry about the privileges she had granted her favourites, she gave way graciously, and gave a ""Golden Speech"" which became in later years a model for the relationship between monarch and the nation - with obligations on both sides.",f,1,0,0,0
201,"Though there may be excitement at the beginning of a new reign, and enthusiasm for the new ruler, there is at the same time grief for the dead monarch.",u,0,0,1,0
202,"Well, to sum it up for this week, it seems to me that the rules of membership to the House of Windsor include the fact that children of a reigning monarch are not ''minor'' royals, that being an a la carte royal doesn''t work and that it is possible to live on your royal allowance and perform royal duties.",u,0,0,1,0
203,"At the court of French monarch Louis XIV, prestige was measured by the height of the chair one was allowed to sit in.",m,0,1,0,0
204,"While hitherto the proconsul and his quaestor had appeared as if they were members of a gang of robbers despatched to levy contributions, the magistrates of Caesar were present to protect the weak against the strong; and, instead of the previous worse than useless control of the equestrian or senatorian tribunals, they had to answer for themselves at the bar of a just and unyielding monarch.",m,0,1,0,0
205,"which criticised Charles I and his officials grievance complaint impeach to charge a public official with bad behaviour in office, e.g. a legal process against an official in Parliament Justice common term for a local magistrate or judge Levellers radical political group led by John Lilburne which became politically important in 1646-49 Lieutenant official representing the king, an important position of power Lord Protector title of Oliver Cromwell from 1653-58, when he ruled Britain martial law rule by the army moderate one who holds moderate (middle-of-the-road) views or opinions, especially in politics or religion monarch king or queen monopoly control of a particular business or trade by one individual or organisation ordinance law passed by Parliament without the agreement of the king political nation the important people of the country, such as the nobles, smaller landowners and wealthy merchants in the towns predestination Presbyterian belief that everything that happens is Godâ€TMs will Presbyterians believed that the power of the church was a group responsibility.",m,0,1,0,0
206,"With persecution -- even execution -- perhaps waiting only for the accession of the next monarch, such obsessive interest in things spiritual is easily understood.",u,0,0,1,0
207,"This is what makes the use of King Lear for instance as a way of putting people ""in their place"" so awful: King Lear is among other things about a monarch''s coming to terms with the fact that he''s a human being the equal, no more, of all others, having to face the reality of his place in a world where dogs, horses and rats can have life when his own daughter can''t.",m,0,1,0,0
208,"The skies hang full and dark--a wrack sails from the west; the clouds cast themselves into strange forms--arches and broad radiations; there rise resplendent mornings--glorious, royal, purple as monarch in his state; the heavens are one flame; so wild are they, they rival battle at its thickest--so bloody, they shame Victory in her pride.",m,0,1,0,0
209,"huge moustache? 5 – How many years of marriage do you celebrate on your China wedding anniversary? 6 – The name Steinway and Sons is chiefly associated with the manufacture of which musical instrument? 7 – Rearrange OH RULE OUT SIX to identify a BBC TV documentary presenter. 8 – If you flew to America''s Lone Star State where would you land? 9 – How many Prime Ministers did Britain have during the Queen Mother''s lifetime? 10 – Where is your trapezium bone? 11 – Identify these pop groups – a) female monarch, b) with no charge, c) lawmen, d) birds and aeroplanes have them. 12 – What kind of pet is a Red Self? 13 – If someone gave you a piece of applewood what would you do with it? 14 – Which top snooker player is known as ""The Nugget""? 15 – Scots actor Brian Cox and Welshman Sir Anthony Hopkins both played which infamous character in films? 16 – Why do we say older people are getting a bit ""long in the tooth""? 17",f,1,0,0,0
210,"From what you know of the Commonwealth (the period from 1649 to 1660 when there was no monarch), how many reasons can you think of to explain why Parliament decided to bring back the monarchy? 2.",u,0,0,1,0
211,"Here, for the layfolk, the skilful dhammas which are undertaken are the kamma-patha , beginning with not killing and so on and the good fortune is longer life and better looks, by implication also children and enjoyable things, even the power of the universal monarch.",u,0,0,1,0
212,"Samaria was also overrun by the Assyrian monarch, and the country heavily taxed.",u,0,0,1,0
213,The monarch is above the law and has crown immunity.,u,0,0,1,0
214,"First monarch of the Hanoverian dynasty, grandson of the ''Winter Queen'' – Princess Elizabeth, daughter of James VI and I In 1682 married his cousin, Princess Dorothea of Zell; their son succeeded as George II Inherited the British throne on the death of his second cousin Queen Anne In 1715 successfully defeated the Stuart supporters of the ''Old Pretender'', son of James II, and thus strengthened the Hanoverian dynasty As Elector of Hanover (in addition to King of Great Britain) he continued to spend long periods on the Continent Patron",u,0,0,1,0
215,"to run by the chariot where Jesus sits, with a crown on his head, his bow in his hand, and a sword girded on his thigh; to employ our feet in offices that have employed angels wings; to carry the news of mercy to a dying sinner; to gather crowds around the Saviour, that they may his royal path with palms, and swell the song of to the Son of David, for such a work a king might divest himself of robes and crown, and, ceasing to be a monarch, become a missionary.",m,0,1,0,0
216,"An aging monarch, his small circle of loyalist, and a crown prince unready to shoulder the burdens of rule are all that stand between the Kingdom of Throal and disaster...",m,0,1,0,0
217,"Did you know that the monarch butterfly''s sense of taste is about 12,000 times more sensitive than a human''s? 44 mins: You get the feeling it''s not going to be Barcelona''s night.",d,0,0,0,1
218,"""His Form so God-like, and His Reign so mild"" (line 53), manages to graft on to the hyperbole something of what the nation expects from the monarch.",m,0,1,0,0
219,But there have been hints that moves can be made fairly soon to overthrow the Act of Succession which insists that the monarch must be a Protestant.,u,0,0,1,0
220,The bride of a monarch in her husband''s chamber has no such causes of delight as you.,m,0,1,0,0
221,"Despite this decline in the Sovereign''s power, Victoria showed that a monarch who had a high level of prestige and who was prepared to master the details of political life could exert an important influence.",f,1,0,0,0
222,"Not one of their number ever spent more than a few days, let alone took up residence , in Hungary, despite a law that required the monarch to reside in the country (Act VII of 1741), which had received the Royal Assent of Maria Theresia (1740-80).",u,0,0,1,0
223,The PC is the ''monarch'' of the computer market and is the affordable computer for most users.,d,0,0,0,1
224,"In contrast, the royal Master position is one which is reserved exclusively for the reigning monarch and has not been taken over by someone other than that monarch, with the possible exception of the Prince Regent in the time of George III.",u,0,0,1,0
225,"Between 1945 and today imagine that France had peacefully transformed world''s largest empire into a Commonwealth of over 50 nations, of whom more than a dozen shared a monarch as a common head of state.",u,0,0,1,0
226,"Bodyguards, guards and police on duty at Royal Palaces The only two bodies correctly described as ''bodyguards'' to the monarch are the Yeoman of the Guard (not to be confused with the Yeomen Warders of the Tower of London) and the Gentlemen at Arms (formerly known as Gentlemen Pensioners).",u,0,0,1,0
