Record#,Sentence,Tagging,Female,Male,Unknown,Disregarded
152,The judge considered that neither party could be criticised in how they had dealt with attempts to settle by various methods of ADR until fairly late on in the proceedings.,u,0,0,1,0
153,"And the questioner, not you, is the best judge of relevance.",u,0,0,1,0
154,"In relation to the ''distinctiveness'', he observed that the judge seemed to be using the test of distinctiveness used for registering ''generic''-type trade marks, rather than the test for goodwill - and he noted that since it had been shown that there was a Phones 4u shop in most towns, it could not really be said that the brand was not ''an attractive force which brings in custom'' protected by the law.",u,0,0,1,0
155,"One problem is that the regular calling of preliminary business before the judge, who would be conducting trials in the same courtroom, would tend to disrupt the trial business.",u,0,0,1,0
156,"Judge: Well, the officers appeared at the scene of extensive drag racing Unlike these laymen, who are dealing with relatively isolated events in the unfamiliar linguistic context of the law court, our respondents are reconstructing accounts of experiences which have played a central part in their professional biographies, about which they and their colleagues have probably talked many times, and in retailing which they employ well established and appropriate interpretative repertoires.",u,0,0,1,0
157,"The judge awarded damages for the refund of the student''s course, travelling and examination fees, for injury to feelings and for the loss of earnings due to the withdrawal of a job offer which occurred directly because of the college''s discrimination against the student.",u,0,0,1,0
158,"If there is no such evidence, but merely the speculative possibility that there had been an act of provocation, it is wrong for the judge to direct the jury to consider provocation.",u,0,0,1,0
159,"IF ANY DO FAIL TO JUDGE BY THE LIGHT OF WHAT ALLAH HATH REVEALED, THEY ARE (no better than) THOSE WHO REBEL.",d,0,0,0,1
160,"Passing sentence at Swindon Crown Court, the judge said: ""I am really surprised and slightly distressed that someone like you; a sensible, intelligent, hard working person is in the dock of the crown court looking at a possible prison sentence.",u,0,0,1,0
161,We do not take sides or judge anyone.,u,0,0,1,0
162,"Shortly after his release for the cocoa-nut robbery the same two men again faced the judge, this time for a most barefaced theft of bananas.",u,0,0,1,0
163,"The judge said the council must have been aware, from the history of cliff falls and remedial works along the coastline, of the hazards.",u,0,0,1,0
164,"The father, John Marshall Clemens--a lawyer by profession, a merchant by vocation--had brought his household to Florida from Jamestown, Tennessee, somewhat after the manner of judge Hawkins as pictured in The Gilded Age.",u,0,0,1,0
165,""" Martinez will appear on the first two episodes of the show as a special guest judge, but then the decisions will be down to the original three judges – Simon Cowell, Paula Abdul and Randy Jackson. ------------------------------------------------ A1 ON HOLD Boy band A1, who went from four to three when member Paul Marazzi quit last month, have announced they will be taking time off to work on solo projects.",d,0,0,0,1
166,"When a Dublin High Court judge is found dead - slumped in his chair, his neck snapped by a well aimed kick - many would say he got what he deserved.",m,0,1,0,0
167,"JUDGE TOULMIN: Otherwise it is just under seven, not just under eight hours.",u,0,0,1,0
168,"No sad complaints may move just Aeacus, No dreadful threats can fear judge Rhodomanth.",u,0,0,1,0
169,"The judge then expressed his conclusion as follows: ""In the context of this commercial relationship, of a relatively informal kind, but nonetheless of the kind I would regard as common place in this kind of business, was the claimant''s conduct in not tendering a cheque for a substantial sum in excess of £10,000 on or immediately following 17 February something sufficient to shatter Mr Cheeseman''s confidence that the claimant would fulfil its contractual obligation in the way envisaged and as evincing an intention to be bound, if at all, by terms more",m,0,1,0,0
170,"Yet, although he retired from the House, he did not retire from politics; nor perhaps was it in the nature of high judicial office in Ireland at this time for a judge to do so.",m,0,1,0,0
171,"Sixth formers had a duty to set an example to the rest of the school, judge Crawford Lindsay said.",m,0,1,0,0
172,The trial judge ruled that evidence of the appellant''s drinking that night should be admitted . The first ground of appeal was that the judge was wrong in principle to admit such evidence.,u,0,0,1,0
173,"""Riders and trainers are often amazed at how becoming a trainee judge gives you a different perspective and how much it helps with your riding and training.",d,0,0,0,1
174,"In complex cases he or she may direct a case management conference. 9.20 If any inquiry is estimated to last more than two days and involves very large sums of money or strongly contested issues of fact or difficult points of law, the Master may direct that it be heard by a judge.",u,0,0,1,0
175,(e)when all the above points have been carried out the probationary judge can be put forward as a full judge at the next AGM.,u,0,0,1,0
176,""" Ms Soubry said the judge could ""inflict some real punishment"" on Martin by fining him heavily.",u,0,0,1,0
177,"In the immediate aftermath of last Thursday week we have already seen, and no doubt will continue to see the people who are quick to judge and eager to feed their own prejudices and hatred against those from different ethnic and faith backgrounds and who see it as their task to weed them out.",d,0,0,0,1
178,""", the judge asked, ""I thought I''d sentenced you to death not long ago?",u,0,0,1,0
179,"From this basis we can then go on to consider elements not present, and judge whether these reinforce or contradict the explicit meaning of the text.",d,0,0,0,1
180,"Any claim for further provision by the husband now must be seen with this all very much in mind, and it is not inappropriate, in my judgment, that it would lead to a reluctance on the part of the district judge to interfere, simply on the basis of rises in property values, with the 1999 agreement, particularly where, as here, the husband''s ancillary relief application did not come for some significant time after the agreement and where, as the district judge found, the wife had ordered her affairs on the basis of the agreement.",u,0,0,1,0
181,"As for the substance of those views, visit the Humanist Movement Online website and judge for yourself.",d,0,0,0,1
182,"Judge from the following true stories, among many: A five-year-old child is referred from a far-away health centre with a breathing difficulty that has been treated with bronchodilators for some days but with no improvement.",d,0,0,0,1
183,"The Government announced last week that the inquiry would be chaired by Mrs Justice Smith, a High Court judge, and the terms of reference would be drawn wide enough to allow it to take evidence on all deaths of the GP''s patients in suspicious circumstances.",f,1,0,0,0
184,"Back to top On the legal issue the judge found that the judge in the High Court had erred in finding that DOT owed a duty of care to Mr and Mrs Reeman; but he went on to say: ""It does not follow from the conclusion that I have just expressed that I am content with the result that follows in this case.",u,0,0,1,0
185,"And a trial judge may , depending on the circumstances, put a common sense consideration before jury, namely what, if not the possibility of imminent personal violence, was the victim terrified about?",u,0,0,1,0
186,"The judge said he could hug him for them words; so he cried, and his wife she cried again; pap said he''d been a man that had always been misunderstood before, and the judge said he believed it.",m,0,1,0,0
187,Couple ''Too Slow'' For Kids A high court judge has ruled that a couple are too intellectually slow to be parents.,u,0,0,1,0
188,"By a Respondent''s Notice, Mr de Beer seeks to uphold the judge''s order on the footing that, if (contrary to his primary submission) the judge had jurisdiction to order security, she ought as a matter of discretion to have declined to exercise that jurisdiction in the circumstances of the instant case.",f,1,0,0,0
189,"However, it is clear from her report, and the judge must have overlooked this, that she was well aware at the time she wrote it that the mother was not fully qualified to practise as a lawyer but needed to take some further exam.",u,0,0,1,0
190,Astronomers can for the simple reason that they operate in a scientific paradigm that is constantly refined against the harsh judge of nature herself.,d,0,0,0,1
191,"A protest was lodged, somewhat bolstered by the discovery that the in stigating judge was referring to the CIVA glider regulations that require the spin axis to become very close to vertical after a half-to-one-turn.",u,0,0,1,0
192,"Cesar Almodovar, Secretary of Labor, who promoted the negotiations between the unions and the company, announced his resignation to take a position as judge.",m,0,1,0,0
193,Durn had been taken to the main police detention facility to be badly beaten before he faced a judge on Thursday.,u,0,0,1,0
194,It is for the judge to decide in each case whether the disclosure of a Part 36 offer or payment makes a fair trial impossible and whether justice demands that he recuse himself.,u,0,0,1,0
195,"But the judge hadn''t finished; he turned to Jim'' print and announced A sublime photograph"".",d,0,0,0,1
196,"He''d be the judge, doing the talking.",m,0,1,0,0
197,The jury handed the judge a verdict.,u,0,0,1,0
198,"Then we can take the first faltering if enlightened steps into maturity, a world where there is no judge but our own inflated ego, no anger but that born of our own insecurity, no regret but that of our own disappointments for the receding tideline of our self opinion, the false idol of modern society.",d,0,0,0,1
199,"Such applications and orders shall be disclosed only upon a showing of good cause before a judge of competent jurisdiction and shall not be destroyed except on order of the issuing or denying judge, and in any event shall be kept for ten years.",u,0,0,1,0
200,"The judge on the day was Mr A McNinch . In the under 13.2hh class he found his winner in Barry Cork, driving his welsh pony Maesgwyn Hilltopper to a spindle back gig.",m,0,1,0,0
201,""" And, awarding him £511,000, the judge agreed with claims made on his behalf that Mr Mitchell is ""unlikely"" to ever work again.",u,0,0,1,0
202,"Branded a ""disgrace"" by the judge; he was caught in a police sting operation when he tried to get a police informant to steal designer clothes and perfume for him.",u,0,0,1,0
203,"There are plenty of good fights too - the main buildings and the surrounding ones offer lots of vantage points for the enemy, so the player has to keep an eye out in several directions and judge placement well.",d,0,0,0,1
204,""" JUDGE--""Any witnesses on the other side?",u,0,0,1,0
205,"Finally, get someone to watch you practise showing your dog''s teeth, if only to get your dog used to you, rather than the judge, doing it.",d,0,0,0,1
206,"I was conditioned to forgive and not judge, to turn the other cheek.",d,0,0,0,1
207,"Virtuosity such as Burchill''s explains why there is no category that a British Press Awards judge is more delighted to be allocated than Columnist of the Year, which attracts getting on for 100 entrants, twice the average for the other awards.",d,0,0,0,1
208,"The judge squared this circle by deciding that there was no proximate relationship in law between the Commissioners and the Bank ""unless there is super-added to the relationship conduct amounting to an assumption of responsibility by that party"" (para. 73), thus imputing the requirement of such an assumption into the definition of proximity.",u,0,0,1,0
209,"The objections, raised by the Clifton and Hotwells Improvement Society, were overturned in the High Court by a judge who criticised the decision to go to law, saying the protesters should have saved their money for ""more fruitful causes"".",u,0,0,1,0
210,"The court would therefore summarise its conclusions by saying as follows: 1 In relation to proceedings in public, a litigant in person should be allowed to have the assistance of a McKenzie friend unless the judge was satisfied that fairness and the interests of justice did not require a litigant in person to have the assistance of a McKenzie friend. 2 The position was the same where the proceedings were in chambers unless the proceedings were in private. 3 Where the proceedings were in private then the nature of the proceedings which made it appropriate for them to be heard in private might make it undesirable in the interests of justice for a McKenzie friend to assist. 4 A judge should give reasons for refusing to allow a litigant in person the assistance",u,0,0,1,0
211,"""We surveyed over a thousand prisoners,"" said Marcus Hedgebrook, the junior Home Office minister responsible for the scheme, ""and the overwhelming response was that nobody was happy with a judge deciding where, when and how they would be incarcerated.",u,0,0,1,0
212,"Let the facts speak for themselves, and the employer be the judge of your capabilities.",d,0,0,0,1
213,"I hope that when sentencing, the judge takes into account the thief''s splendid sense of humour.",u,0,0,1,0
214,"The judge held, in my view correctly, that this was not a case where the bank had continued the actions with no intention of bringing them to a conclusion; cf Grovit v Doctor [1997] 1 WLR 640 . Having then referred to Choraria v Sethia , Miles v McGregor and Lace Co-ordinates Ltd v NEM Insurance Co Ltd (CA 19th November 1998 - unreported) , he expressed his view on the alternative allegation of abuse: 11.",u,0,0,1,0
215,The beautiful lesson is what happened to the judge.,u,0,0,1,0
216,"Undeterred by this public embarrassment, judge Thomas applied to judge at Wimbledon in 1995, but was relegated to understudy when it was discovered that he had re-injured a scratched cornea after sneezing in the cat box at his Watchester flat.",d,0,0,0,1
217,"This is by no means an easy procedure, because the judge gave a comparatively short ex tempore judgment in which he did not advert to various of the difficulties or deal in detail with the conflict of evidence.",u,0,0,1,0
218,I don''t think that there will be one weak link in the final twelve and I''m almost certain that each judge could end up with at least two people in their categories that can go on and win the competition.,d,0,0,0,1
219,"If the hearing is not adjourned and the possession application is not dismissed, the judge will either grant a suspended possession order or an order for outright possession.",u,0,0,1,0
220,"The judge was Mr Richard Ramsey, lecturer in law at Oxford Brookes University, experienced moot judge, and long time supporter of the competition.",m,0,1,0,0
221,"In my judgment, there is force in Mr Setright''s criticism that, the judge having found the real risks of physical danger to the children as vivid and as oppressive as she did, it is hard to see how the alleviating potential of security measures could cast doubt on the validity of the mother''s Article 13(b) case founded on physical risk.",f,1,0,0,0
222,He is merely a better judge of man.,d,0,0,0,1
223,"Mr Shipsey, for Dr Foy, said from the medical evidence the judge would see that Dr Foy was diagnosed as a male-to-female transsexual, that she was treated for this condition and that she had undergone reconstructive surgery.",u,0,0,1,0
224,It will assist EL because if she is made to go through the permission filter imposed by a section 91(14) order she will have the advantage of an early indication from a judge as to whether she does or does not have a realistic basis for making an application to the court.,u,0,0,1,0
225,"The older children took part in the Joe Sleath Easter Garden competition, named after a former pupil and lifelong supporter of the school who recently died . These superb gardens were much admired and very difficult to judge.",u,0,0,1,0
226,The Lord as judge is a reassuring truth especially if we can be sure of what Abraham discovers here.,d,0,0,0,1
227,"Lovells linked to tobacco document destruction in ''Australian Enron'' row A senior Lovells partner played a key role in a document destruction programme by British American Tobacco (BAT) designed to thwart claims against the company, a judge has found.",u,0,0,1,0
228,"One interesting point: she is said, with Meciar, to favour a reform of Slovak legal procedure to reduce the inquisitorial role of the judge and replace it with the Anglo-Saxon adversarial system.",u,0,0,1,0
229,Editors note: Mr W Lockwood whose name is mentioned in Mr Race''s narrative remained our honey judge until recently and is still a member of our Association.,d,0,0,0,1
230,The judge said Gass was prone to violence against women and was obsessed with knives.,u,0,0,1,0
231,"In his summing up, the judge said: ""In her witness statement, the wife described the violence and intimidation with which they were faced.",u,0,0,1,0
232,"Such assessments judge against standards whilst not compromising future learning needs, and establish a basis for students to undertake their own assessment activities in the future.",d,0,0,0,1
233,"It is clear that the judge adopted an approach fit for argument in this court if CCR Order 17 Rule 11 was still raising a substantial number of live issues, instead of being a rule whose baleful memory is best consigned to the history books.",u,0,0,1,0
234,"While the judge held that the evidence put before the court showed an element of confusion, it was not sufficient to show misrepresentation.",u,0,0,1,0
235,He is judge of all.,d,0,0,0,1
236,"The judge Paul Barker of Woodhead Bros, Colne, who regularly attends Lockerbie Market, awarded the championship to Klondyke Farms, Moniaive.. .more>> Top Texel tup selection moves north The Texel Sire Reference Scheme''s first annual selection after a two-year break attracted 50 sheep from 16 different flocks across the UK.. ..more>> Mule''s come-back The North of England Mule has made a remarkable recovery since thousands of head of its parent breeding stock were lost during foot and mouth.",d,0,0,0,1
237,"It is noteworthy that the judge decided, as was clear, that the evidence could have been produced with reasonable diligence at the trial. 15.",u,0,0,1,0
238,"Russell, a judge and magistrate in the Mohammedan colony of Trinidad, South America.",u,0,0,1,0
239,"An application was then made to the judge, who ordered the expert to oblige by 4pm on 12 April.",u,0,0,1,0
240,"Orders on applications 5.23 The judge may direct the parties to agree, sign and deliver to the court a statement of the terms of the order made by the court (commonly still referred to as a minute of order), particularly where complex undertakings are given.",u,0,0,1,0
241,"Eli had apparently been judge in Israel for forty years, and, at the time of his death, was ninety-eight.",m,0,1,0,0
242,The two men were released after just months of an 18-year sentence after customs officers from Merseyside contacted their trial judge saying the two men had provided useful information about drugs and arms caches.,u,0,0,1,0
243,And you''re not the judge.,u,0,0,1,0
244,The pursuers had to be the judge of necessity otherwise the lease lacked content.,d,0,0,0,1
245,"The judge describes the case as having become ""unwieldy"".",u,0,0,1,0
246,Fund managers may well be in a better position to judge but even some of them don''t have time to sift the good from the bad.,d,0,0,0,1
247,"But a trial judge is duty-bound in any summing up in a contested trial to warn the jury that if any one of them feels that the facts are in dispute or that the evidence could have a perfectly plausible alternative explanation, they must find for the defendant.",u,0,0,1,0
248,JUDGMENT (As approved by the Judge) JUDGE LLOYD QC: 1.,u,0,0,1,0
249,"Has served as a judge from the early 1980s: head judge at Nasiriya, deputy head judge in Basra until imprisoned by the old regime.",m,0,1,0,0
250,"In my view the Master was fully entitled to refuse to exercise his discretion to amend in these circumstances, and the judge was correct to uphold that refusal.",u,0,0,1,0
251,"In particular, the grant of the freezing order made by the judge, with liberty to the respondent to apply.",u,0,0,1,0
252,JUDGE LLOYD: I think so.,u,0,0,1,0
253,"Wednesday, June 22, 2005 Bridges gets 5 years probation New Jersey Times ~ Tuesday, June 21, 2005 TRENTON - Former Ewing Mayor Al Bridges was sentenced to five years probation, four months of home confinement, 200 hours of community service a year and a fine of $5,000 by a federal judge yesterday for possessing crack cocaine.",u,0,0,1,0
254,Regardless of the rights and wrongs of the argument - and we''re not in a position to judge - the correct place for this debate is in a court of law.,d,0,0,0,1
255,I do not press the point as the judge had not allowed me to do so with Pelt.,u,0,0,1,0
256,"Lucy has been a judge at the Urban Music Festival panel and at The Jump Off, has fronted The Impulse Deodorant campaign and hosted The Knowledge Drum & Bass Awards.",d,0,0,0,1
257,Muslim woman cannot wear veil in driver''s license photo 06-06-2003 A Florida judge ruled Friday that a Muslim woman cannot wear a veil in her driver''s license photo 24 killed in the Christian Lord''s Resistance Army attack on camps 06-06-2003 Twenty-four people were on Wednesday killed in three separate rebel attacks in Gulu and Apac. 47 killed in Afghan fighting 06-06-2003 At least 47 people were killed in fighting between Afghan forces and Taliban fighters on Wednesday night in Louye Karez district of Afghanistan.,u,0,0,1,0
258,"Although performance in A-levels is important, part of the intention of the admissions process is to provide additional criteria by which to judge applicants.",d,0,0,0,1
259,"[ F013 (4) Where in any action to which paragraph (1) applies the claim is dealt with by way of arbitration under paragraph (3)-- (a) any award made by the district judge in dealing with the claim shall be embodied in a decree which for all purposes (except the right of appeal under Part VI) shall have the like effect as a decree pronounced by a county court judge; [ F022 (ab) any party may appeal on a question of law to a judge (not being a deputy judge) against any order, decision or determination;] (b) the district judge may, and shall if so required [ F022 by the Court of Appeal, state for the determination of the",u,0,0,1,0
