Record#,Sentence,Tagging,Female,Male,Unknown,Disregarded
156,HEALTH INSURANCE QUOTE IRELAND PAGES: california health and dental insurance california blue cross health insurance company conseco health insurance senior aarp health insurance plan health hip insurance plan cheap health insurance mississippi supplemental health insurance in texas ohio small business health insurance kentucky state employee health insurance california individual insurance medical Offered quot provisions have presented results.,u,0,0,1,0
157,"However, before these changes become part of the contract, they must be communicated to the employee in writing.",u,0,0,1,0
158,"If you are a new employee or your status has changed recently, you may need to contact OUCS Registration to ensure we have your up-to-date details, but this can be done without paperwork if you have a suitable University Card. 6.",u,0,0,1,0
159,The new Act will affect some manual records as well as computerised ones - e.g. manual employee records.,u,0,0,1,0
160,"Employee fraud has risen by a staggering 80 per cent since 2004 and by 200 per cent since 2003, it added.",u,0,0,1,0
161,"Neumann"" <neumann@csl.sri.com> Thu, 1 May 97 18:26:12 PDT Wilson Chan Chi-kong, 29, the former employee of Reuters financial information agency who had sabotaged the dealing-room systems, was apparently motivated by revenge after a dispute with his superior.",m,0,1,0,0
162,"Newton had in turn heard the story from an employee of his, a mysterious ""Dr. Gee,"" one of the government scientists who had helped analyze the crashed saucers.",u,0,0,1,0
163,"If an employee has a disability, managers need to talk through with them whether their work colleagues need to know about their disability.",u,0,0,1,0
164,"Download the free Viewer Section Two 5 - OPTING-OUT Action to be taken when an existing employee wishes to opt out of the LGPS: If an employee expresses a wish to opt out of the LGPS he/she must complete Form LGPS 4. the option is made within 3 months of joining the LGPS If the employee opts out within 3 months of joining the LGPS, the employer must cease deduction of pension contributions from the commencement of the next pay period.",u,0,0,1,0
165,"Likewise, if a worker is employed for five days in March 1999 having worked for one day in May 1998, he cannot be regarded as a casual employee.",m,0,1,0,0
166,"This will help them and the employee to manage outstanding annual leave due, or minimise excess annual leave having to be recovered through deductions from final pay. 2.1.3 Employees who tender their resignation should ensure Human Resources are aware of any change of address so any final payments and/or correspondence is sent to the correct address. 2.1.4 Employees do not have a right to withdraw notice although such a request will usually be looked at sympathetically. 2.1.5 If action is being taken against an employee under another procedure e.g. capability, disciplinary, ill health, and the employee resigns before",u,0,0,1,0
167,"To celebrate Enterprise Week (13-19 November), Cares, the employee initiative of Business in the Community will be organising a series of interactive workplace and/or school based team challenges for companies to engage with school pupils and other young people in the West Midlands on the subject of Enterprise.",u,0,0,1,0
168,"Good all-round abilities, numeracy, literacy, other languages and computer skills will all help to make you a more attractive employee.",u,0,0,1,0
169,The number of anticipated employee travel days is the primary basis for underwriting business travel risks and the most reliable predictor is actual historical data from the insured.,u,0,0,1,0
170,Any part of the contract of employment that is used as the basis of making deductions must have been given to the employee in writing in advance.,u,0,0,1,0
171,"You can, if you wish, include the employee''s home address or employee staff numbers if this will help to make identification of the employee easier.",u,0,0,1,0
172,"Also don''t forget that the ending of a fixed term contract is, in law, a dismissal and can be challenged by the employee (who must be gven proper notice and the opportunity to challenge if they want).",u,0,0,1,0
173,Immediately an employee is undertaking the full range of duties and responsibilities the rate for the job as determined by the job evaluation exercise will be applied.,u,0,0,1,0
174,"In this case, the employer made a ''without prejudice'' offer to an employee they wished to dismiss, offering her 10,000 to sign a compromise agreement (an agreement between an employer and an employee leaving the firm that the employee will desist from legal action against the firm).",u,0,0,1,0
175,"The exemption from the Building Regulation 12 (5) requirement to give a Building Notice, or deposit Full Plans, is only applicable if the gas fired hot water boiler is installed by a person, or an employee of a person, approved in accordance with Regulation 3 of the Gas Safety (Installation and Use) Regulations 1998(a).",u,0,0,1,0
176,"With a career as a mural painter, decorative artist and jobcentre employee behind her, Ceiren Bell encounted animation for the first time during her Media and Communications degree at Goldsmiths and became hooked.",f,1,0,0,0
177,"Links to Sage Payroll and Sage Payroll Professional, to enable employee details to be transferred between products, avoiding duplication of data entry.",u,0,0,1,0
178,"PRINCIPLES a) No disciplinary action will be taken against an employee until the case has been fully investigated.* b) At every stage in the procedure the employee will be advised of the nature of the complaint against him/her and will be given the opportunity to explain or defend him/herself before any decision is made. c) At all stages the employee will have the right to be accompanied by a shop steward, work colleague or other representative during any disciplinary interview. d) No employees will be dismissed for a first breach of discipline except in the case of gross misconduct",u,0,0,1,0
179,"''A major part of this evolution,'' says Thomson, ''was that during the late eighties there was a definite desire for a lot of car parking– one for every employee, if possible, which is land hungry and environmentally unfriendly.",u,0,0,1,0
180,Energy consumption per employee has fallen by 21% from 446 to 349 kWh per capita over the 2001-3 period.,u,0,0,1,0
181,Authorities should also consider the adverse effect that a dispute might have on employee morale and the wider employee relations'' climate.,u,0,0,1,0
182,"These attacks continued through March 13, 2000, when ECSAP agents and task force members identified the attacking computer and arrested the former employee for violating Title 18, USC, Section 1030 (Computer Fraud).",u,0,0,1,0
183,If an employee pledges £50 then basic rate of tax (currently 22%) is subtracted (£11) and the actual cost to the employee is £39. • Higher Rate of Tax.,u,0,0,1,0
184,This can be done where there is an express contractual right agreed between employer and employee.,u,0,0,1,0
185,Even one offensive e-mail message circulated around the office by a single employee can pose a liability risk for a company.,u,0,0,1,0
186,"Here is the idea: think of the owner of an engineering company, and he has no sons to take on the business, and there''s an employee that he''s had his eye on for some time who he wants to take over.",u,0,0,1,0
187,"Note 1 The Business Competitiveness Indicators are: business formation and survival rates; gross value added per employee in manufacturing industry; average wages; gross domestic product per head of population; employment levels Back Note 2 Based on the boundaries of the Government Offices for the Regions Back Note 3 Portrait of Change [Local Government Management Board] (1994) Back Note 4 Rural England - A Nation Committed to a Living Countryside [HMSO] (1995); Rural Scotland: People, Prosperity and Partnership Cm 3041 [HMSO] (1995); A Working Countryside for Wales Cm 3180 [HMSO] (1996) Back Note 5 In",u,0,0,1,0
188,"WITNESSES Witnesses for the Appellant:- Delrose Haynes-McManus, (the Appellant) Dr F McManus Simon Boardman, employee David Robinson, employee Lyn Durham, employee Geoffrey Crockford, relative Catherine McGettrick, relative John Lawrenson, relative Rob Fawcett, expert Witnesses for the Respondent: Alan Martin, Inspection Unit Deborah Rainbow, ex employee at Hilbre Court Diane Ward, ex employee at Hilbre Court Lorraine Innes, ex employee at Hilbre Court Inge Moynihan, Inspection Unit Andre Jones, Inspection Unit Ann Gray, Inspection Unit The Tribunal also had regard to the various documents in the bundles produced by the parties and a viewing of Hilbre Court on 15 April 2002.",u,0,0,1,0
189,The system allows employees to check their current holiday entitlement and to make leave requests online -- employee self service.,u,0,0,1,0
190,An earlier attempt in 1967 by a former employee of van Leeuwen did not have the desired result.,u,0,0,1,0
191,"You Are Here: Home / New Homes For Sale / London / Tabard Square / Tabard Square News / Leading employee sponsored childcare centre opens its doors at Tabard Square 13 Jan 2006 - Leading employee sponsored childcare centre opens its doors at Tabard Square Bright Horizons, a leading international provider of employee sponsored childcare, has celebrated the opening of its most recent childcare centre at Berkeley Homes'' Tabard Square development located in the heart of Borough, SE1.",u,0,0,1,0
192,The good news is that this is less than you would pay as an employee where the rate is usually 11% at these levels and 1% after that.,u,0,0,1,0
193,I can imagine how being a new employee it would have been a nightmare getting used to where everything and everybody was in this labyrinth not taking into account the many other buildings on the site and those no longer standing.,u,0,0,1,0
194,Accordingly provisions have been made in the Income Tax (Exemption of Minor Benefits) (Amendment) Regulations 2004 SI 2004 / 3087 to allow employers to provide pensions advice (as indicated above) without an employee benefits tax charge arising so long as the value does not exceed £150 per tax year in respect of the employee. â€œSPOUSAL REMUNERATIONâ€?,u,0,0,1,0
195,NIAL was privatized on 20 July 1994 by means of a management and employee buy-out.,u,0,0,1,0
196,My task was as an employee of the cave resource office at Carlsbad Caverns National Park to co-escort with assistant cave resource specialist Jason Richards a scientific research ''group to the western section of the cave.,u,0,0,1,0
197,"application for leave to remain cannot be considered without first obtaining a work permit; It should never be assumed that an application for a work permit or work permit extension will be granted; A prospective member of staff who has been granted a work permit may not commence employment until leave to remain has been approved; An existing member of staff may continue to work while an application for further leave to remain is under consideration, providing the application is made before their existing leave to remain expires; It is the responsibility of the employee to gain and maintain LTR/FLR.",u,0,0,1,0
198,"For example, where an employee is awarded an asset which cannot be sold for cash but which can be exchanged for a gold bar, PAYE must be operated.",u,0,0,1,0
199,Copies of all pension policies relating to employees and details of employer/employee contributions. 11.,u,0,0,1,0
200,"This progressive business which is offering share options, state of the art IT support and genuine commitment to employee development is seeking the best talent in the industry.",u,0,0,1,0
201,"Headed by Ian Campbell who formerly ran Chancellors commercial department in Reading, and who is a former employee of Hillier Parker and Richard Ellis, the agency has instructions to ""seek and find"" an important office campus for a leading group in the silicon chip business.",m,0,1,0,0
202,"Not content with his jam-packed schedule of full time work and study, UEA employee and music postgraduate James Dexter, is flying to Sri Lanka in May to help rebuild houses destroyed by the tsunami.",m,0,1,0,0
203,"It aims to find the perfect employee but needs small firms who have difficulty recruiting, to take part in the show - For more Information Click Here",u,0,0,1,0
204,"In situations where there is a proposal to make redundant more than 20 employees in a 90 day period it is further a statutory requirement under section 188 Trade Union and Labour Relations Act that ""within good time"" (at least 30 days prior to the proposed first redundancy for between 20 and 100 redundancies and at least 90 days for 100 plus) there should be consultation with ""all appropriate employee representatives (usually either a trade union representative or an employee representative).",u,0,0,1,0
