Record#,Sentence,Tagging,Female,Male,Unknown,Disregarded
167,A parent of a pupil from the local primary school informed the Community Council that the children from the school had been affected by the fumes of burning of material in the vicinity of the school recently.,u,0,0,1,0
168,This enabled year 7 teachers to check on pupil achievement and presentation in year 6 where underachievement or deteriorating effort was suspected post-transfer.,u,0,0,1,0
169,The school looks to develop pupil self esteem by encouraging pupil participation and actively promoting pupil voice.,u,0,0,1,0
170,A pupil (Year 9) I have always been quite confident but I think that I have become more daring: I have already performed two solos on my ''cello and have sung a solo to the whole of the school.,u,0,0,1,0
171,"Awareness is, however, an ongoing process and often appeared to emerge when a unforseen issue arose, or when a situation had not been resolved successfully: Our first blind pupil ... academically it was a great success .... But a lot of the staff and pupils didn''t know what to do when she came down the corridor ...and the corridor would fall silent ... it was pretty horrible .. so we had a talk with the guidance team in the school and things filtered down through PSD classes ... and gradually it was resolved.",f,1,0,0,0
172,"Enthusiastic biology teacher, Phil Andering, has been giving individual private coaching to precocious pupil Sharon Smouldering after school in the prep room.",f,1,0,0,0
173,"It was suggested, for example, that ICT may support a pupil''s learning processes by accounting for initial competence or learning style, help the teacher in planning each pupil''s learning progress and results, present clear didactic pictures of individual progress to both pupil and teacher, assist teacher and school staff in administrating and organising teaching processes in didactic and economically responsible ways, and generate evaluation indicators for policy decisions within and outside school (see also Pedersen, 1998).",u,0,0,1,0
174,This was noted in one class when the experience of a pupil from Hong Kong was valued and used to extend the knowledge of other pupils.,u,0,0,1,0
175,The key factors influencing authorities'' allocation decisions were: the size of the school roll adult:pupil ratios; and priority to schools with a high proportion of socio-economically disadvantaged pupils.,u,0,0,1,0
176,Basic principles The motor impaired pupil has the same entitlement a his peers to all facilities offered by the school.,u,0,0,1,0
177,"Hitting the High Notes I n the limelight recently at Chester''s Gateway Theatre were a Year 10 pupil and a Year 9 pupil who were selected to make special guest appearances in the musical show, ''Beyond Broadway''.",u,0,0,1,0
178,Guidelines for carrying out pupil observations are included in this module.,u,0,0,1,0
179,"In Part 3 B (i) under the heading ""This provision is to be made by the Local Education Authority "": delete all of the words and replace them with the following; ""Placement for Kavita in a mainstream school which can accommodate a pupil with cerebral palsy, spastic quadriplegic with athetoid movements and mild epilepsy which is controlled by medication; Full time I to I welfare support; I to 1 teaching for 5 hours per week (0.2 teacher); 2 sessions per week, each of 45 minutes, with a speech and language therapist; access to advice from a physiotherapist; access to advice from an occupational therapist; appropriate technology to be developed in conjunction with ACE Centre (Aids to Communication in Education) at Ormerod School, Waynflete Road, Headington,",u,0,0,1,0
180,The mobile phones have motivated the pupils who have used the phones to write a rolling story where each pupil adds a few words.,u,0,0,1,0
181,"Using the advanced science-intensive technology, this program is able to detect a red pupil from the rectangular area, which you specify.",d,0,0,0,1
182,""" Year 4 pupil ""Rushmores a great place to be.",u,0,0,1,0
183,A pupil does not usually require professional indemnity insurance as he or she is covered by his or her pupil supervisor''s insurance.,u,0,0,1,0
184,"Pupil of BJ''s, with whom BJ always remained on excellent terms.",u,0,0,1,0
185,"During 1999-2001 EMAS has worked with schools to implement the LEA EMAG Action Plan, agreed with the DfES by: implementing the EMAS Service Level Agreement; revising LEA and school systems for analysing pupil performance data by ethnicity and EAL; undertaking school self-review of EAL policy development and provision; developing individual school action plans regarding the use of EMAG resources with identified measurable outcomes of EMAS input; providing training for mainstream staff.",u,0,0,1,0
186,"Here are some other examples of words with related meanings: ''educator'', ''teacher'', ''trainer'', ''tutor'', ''lecturer'', ''facilitator'' ''student'', ''pupil'', ''learner'', ''scholar''.",u,0,0,1,0
187,''Bulletproof Monk'' begins in the 1940s as a Tibetan Buddhist monk charged with protecting an ancient scroll passes on his legacy to his pupil.,u,0,0,1,0
188,"Although all types of chickens had pupil potential, only broody females (mother hens) had the makings of good teachers, keeping order in class and responding flexibly to mistakes made by their chicks.",u,0,0,1,0
189,"""Specialist schools are a mass movement to raise standards in every school delivering better results for every single pupil.",u,0,0,1,0
190,"The Option No field isn''t actually used anywhere else in the current ROA database, but could be used to indicate which course option the pupil was taking.",u,0,0,1,0
191,"This approach was usually presented as empowering the pupil, but it does not take into account the power relationships between pupil and teacher.",u,0,0,1,0
192,"Documents to download Designing a personalised curriculum for alternative provision at key stage 4 Copies of the publication have been sent to mainstream and special schools, pupil referral units, other alternative settings and providers, LEAs and Connexions Services.",u,0,0,1,0
193,"Similar analysis occurred with information on pupil progress from comparable areas where P-scale data was available, (Maths, PSE) and a retrospective look at progress in the area of PE (as these scales have only just been published).",u,0,0,1,0
194,"During the eighteenth century, calligraphy was dominated by Yun Sun (1680-1741) and his pupil Yi Kwang-sa.",u,0,0,1,0
195,"The level at which a pupil is operating should be assessed using the teacher''s professional judgement - the end of unit tests will assist this process, but should not be taken as the sole means of judgement.",u,0,0,1,0
196,"When a pupil finishes this course, they possess strong interview, presentation, collaboration, problem solving, resume preparation, and internship preparation skills in addition to the programming they will be learning.",u,0,0,1,0
197,"When completing your application, the focus of which is classroom practice, you should focus on the impact that you have on pupil learning.",u,0,0,1,0
198,Pupil teachers were continuing to attend the training centres in Colchester each week and the Managers made a grant to each to assist with travelling expenses.,u,0,0,1,0
199,"Miss Francis, a former Southfield School for Girls pupil, said: ""I experienced problems a bit at school with name calling but nothing of this kind.",f,1,0,0,0
200,The pupil has had one or more fixed-term exclusions and is considered to be at risk of permanent exclusion from school.,u,0,0,1,0
201,"; the observer should keep on any refractive correction. 3) Dim the room lighting and turn up the instrument rheostat. 4) Push the iris diaphragm lever fully to the left to maximally increase the aperture size 5) Centre the red dot on the filter dial to position the open aperture for normal viewing 6) Observers head against the forehead rest and align eye through the instrument with the patient''s right eye, holding the handle with the right hand 7) When positioned several inches in front of the patient and focus through the pupil onto the fundus using the thumb and focusing lever. 8) Approach the patient and stop at 10 to 12 cm from the eye. 9) Adjust the focusing and iris diaphragm to produce a clear maximally illuminated fundus view. 10) Continue to approach the patient until the observer''s knuckle lightly touches the patient''s cheek, as the working distance decreases, fundus magnification will increase. 11) Angle the light slightly nasally to illuminate the optic disc.",d,0,0,0,1
202,You will be expected to attend a preliminary pupil and parent evening to meet your group.,u,0,0,1,0
203,"Shell set up Casme at a time when only one black pupil in 10,000 was attaining the qualifications needed for a career in the sciences.",u,0,0,1,0
204,"Ruth Hoare, a Year 5 pupil at the school, won the Chester Festival Cup awarded to the winner of the Prepared Reading category in her age group, reading an extract from Roald Dahl''s ""The Twits"".",f,1,0,0,0
205,"Cases will be dealt with on an individual basis eg taxi arrangements can be negotiated for later pick-ups, etc. VI units get funding for after school clubs, etc. Funding would be available for any (VI) pupil wishing to participate in activities.",u,0,0,1,0
206,"Past pupil successes Higher Line Maths UK Maths Challenge Results- Christmas 2002 A total of 60,000 students entered the competition.",u,0,0,1,0
207,The problems associated with trying to view two scenes through a single eye pupil are eliminated by the use of a half silvered (semi transparent) mirror to achieve one of the two reflections required.,d,0,0,0,1
208,DfES schools performance data For information about individual pupil records please contact the school Complete list of schools and their latest Ofsted reports School admissions Deciding which school you would like your child to attend is important for parents.,u,0,0,1,0
209,Back to School: Help your pupil get off to a flying start. 11-18 years old?,u,0,0,1,0
210,"4 December 2003 Tories on a ''Passport to Nowhere'' Says UNISON UNISON, Scotland''s largest health and education union today warned the Tories they were on a ""passport to nowhere"" with their plans to introduce patient and pupil passports.",u,0,0,1,0
211,"Pupils who have shown a high level of commitment, endeavour and sportsmanship. 4 Star This Award is for any pupil who has played for the school team or who has been named as a member of a squad.",u,0,0,1,0
212,"This suggests that it is not simply a case of the modality of an activity determining levels of pupil learning, but rather that the specific nature of the activity and the context and manner in which it is presented are more significant factors.",u,0,0,1,0
213,"Indeed, the conclusions of ADEA''s research present a very depressing picture: ""Uneven access to teaching and learning materials, inadequate provision of reading materials for the development of vital literacy skills and unacceptable pupil/book ratios continue to predominate.",u,0,0,1,0
214,"She shrunk from the examination of the pupil, but evinced no other sign of senation.",u,0,0,1,0
215,"As a comparison, the £3,139 cost per pupil for Queen''s Park also includes the funding for a unit.",u,0,0,1,0
216,"This programme seeks to advise pupils about: The range of courses available; Their own strengths, aptitudes, interests and weaknesses The contribution and importance of individual subjects Entrance qualifications to FE/HE and career opportunities The factors to be borne in mind when deciding on a course of study The main features of the National Qualifications programme (Access and Intermediate 1 & 2) which is followed by all pupils in Third and Fourth Years are: Balance : Each pupil in Third and Fourth Years is required to devote time to the study of Language, (including the compulsory study of a modern European language), Mathematics, Science, Social Studies, Religious and Moral Education, Physical Education, Creative and Aesthetic Studies, Technological Activities and Applications; Choice : Pupils are able to choose from a variety of courses to ensure that their course is well balanced.",u,0,0,1,0
217,Headteachers reported parental support for the initiative and a high degree of pupil motivation.,u,0,0,1,0
